D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.0205483803681052,-3.6818779323039803,-16.044623515928457,0,train,37.77777777777778,68.88888888888889,73.33333333333333,60.0,66.66666666666666,0.6755555555555556
0.005,1.0205483803681052,-3.6675288314165693,-16.02987238195706,0,train,37.77777777777778,68.88888888888889,73.33333333333333,60.0,66.66666666666666,0.6744444444444444
0.01,1.0205483803681052,-3.650504546061221,-16.0107629053331,0,train,37.77777777777778,68.88888888888889,73.33333333333333,60.0,66.66666666666666,0.6744444444444444
0.05,1.0205483803681052,-3.5625058902768445,-15.794782201181366,0,train,37.77777777777778,68.88888888888889,75.55555555555556,60.0,66.66666666666666,0.6733333333333333
0.1,1.0205483803681052,-3.5249233386735344,-15.441767857395327,0,train,35.55555555555556,71.11111111111111,73.33333333333333,57.77777777777777,64.44444444444444,0.6744444444444444
0.15,1.0205483803681052,-3.5197705424248045,-15.006617263973133,0,train,33.33333333333333,71.11111111111111,75.55555555555556,55.55555555555556,66.66666666666666,0.68
0.25,1.0205483803681052,-3.618707762285221,-13.98722431300705,0,train,33.33333333333333,71.11111111111111,75.55555555555556,57.77777777777777,66.66666666666666,0.6811111111111111
0.35,1.0205483803681052,-3.7745621525478246,-12.833152617546904,0,train,40.0,68.88888888888889,77.77777777777779,57.77777777777777,66.66666666666666,0.6733333333333333
0.5,1.0205483803681052,-4.0496624980309806,-10.923508048844742,0,train,42.22222222222222,66.66666666666666,75.55555555555556,64.44444444444444,64.44444444444444,0.6666666666666666
0.0,,,,0,test,18.461538461538463,69.23076923076923,81.53846153846153,44.61538461538462,52.307692307692314,0.6446153846153846
0.001,0.9793987263730011,-5.971174127685723,-8.278233771891367,1,train,17.77777777777778,75.55555555555556,84.44444444444444,44.44444444444444,60.0,0.6877777777777778
0.005,0.9793987263730011,-5.905636560733143,-8.325257571336317,1,train,17.77777777777778,75.55555555555556,84.44444444444444,44.44444444444444,62.22222222222222,0.6955555555555556
0.01,0.9793987263730011,-5.840702228292171,-8.371982968527243,1,train,17.77777777777778,75.55555555555556,84.44444444444444,44.44444444444444,62.22222222222222,0.7
0.05,0.9793987263730011,-5.58735390308665,-8.468326096642336,1,train,20.0,75.55555555555556,86.66666666666667,46.666666666666664,62.22222222222222,0.7055555555555556
0.1,0.9793987263730011,-5.394068680005475,-8.375425524417802,1,train,17.77777777777778,77.77777777777779,86.66666666666667,44.44444444444444,64.44444444444444,0.7044444444444444
0.15,0.9793987263730011,-5.250156870103684,-8.205589339011285,1,train,17.77777777777778,77.77777777777779,86.66666666666667,44.44444444444444,64.44444444444444,0.7055555555555556
0.25,0.9793987263730011,-5.0477718070926105,-7.7446383181917815,1,train,15.555555555555555,77.77777777777779,86.66666666666667,44.44444444444444,62.22222222222222,0.7033333333333334
0.35,0.9793987263730011,-4.876222094187516,-7.195241639035304,1,train,15.555555555555555,75.55555555555556,84.44444444444444,44.44444444444444,64.44444444444444,0.7
0.5,0.9793987263730011,-4.665231152349652,-6.220580920654558,1,train,15.555555555555555,75.55555555555556,84.44444444444444,46.666666666666664,62.22222222222222,0.6966666666666667
0.0,,,,1,test,29.230769230769234,69.23076923076923,76.92307692307693,47.69230769230769,55.38461538461539,0.6446153846153846
0.001,1.0273040449231774,-6.445226833686653,-0.02203684255708382,2,train,22.22222222222222,66.66666666666666,73.33333333333333,44.44444444444444,55.55555555555556,0.6211111111111111
0.005,1.0273040449231774,-6.4056896139289226,-0.10581158155595197,2,train,22.22222222222222,66.66666666666666,73.33333333333333,44.44444444444444,55.55555555555556,0.62
0.01,1.0273040449231774,-6.357030014071811,-0.20829171420892473,2,train,22.22222222222222,66.66666666666666,75.55555555555556,44.44444444444444,55.55555555555556,0.6266666666666667
0.05,1.0273040449231774,-6.092122372841251,-0.8994531747561963,2,train,24.444444444444443,66.66666666666666,75.55555555555556,46.666666666666664,55.55555555555556,0.6366666666666667
0.1,1.0273040449231774,-5.968516760953812,-1.5066825532809924,2,train,26.666666666666668,66.66666666666666,77.77777777777779,48.888888888888886,62.22222222222222,0.6477777777777778
0.15,1.0273040449231774,-5.912144129230758,-1.9390946866639625,2,train,26.666666666666668,64.44444444444444,77.77777777777779,48.888888888888886,62.22222222222222,0.6444444444444445
0.25,1.0273040449231774,-5.8534269239356185,-2.5236394069792323,2,train,26.666666666666668,64.44444444444444,75.55555555555556,51.11111111111111,62.22222222222222,0.6322222222222222
0.35,1.0273040449231774,-5.898916515279759,-2.8869700079027174,2,train,24.444444444444443,66.66666666666666,75.55555555555556,53.333333333333336,62.22222222222222,0.6366666666666667
0.5,1.0273040449231774,-5.953007413044763,-3.106461673607432,2,train,24.444444444444443,66.66666666666666,73.33333333333333,48.888888888888886,64.44444444444444,0.6266666666666667
0.0,,,,2,test,23.076923076923077,70.76923076923077,80.0,46.15384615384615,63.07692307692307,0.6761538461538461
0.001,1.0467317858490297,-5.910363953495901,-6.896159043386338,3,train,26.666666666666668,80.0,88.88888888888889,51.11111111111111,66.66666666666666,0.7411111111111112
0.005,1.0467317858490297,-5.887000700402828,-6.9154977614512125,3,train,26.666666666666668,80.0,88.88888888888889,51.11111111111111,66.66666666666666,0.7411111111111112
0.01,1.0467317858490297,-5.857817568813547,-6.93951895756431,3,train,26.666666666666668,80.0,88.88888888888889,51.11111111111111,68.88888888888889,0.7433333333333333
0.05,1.0467317858490297,-5.670551146490094,-7.068707348103866,3,train,28.888888888888886,80.0,88.88888888888889,51.11111111111111,68.88888888888889,0.7533333333333333
0.1,1.0467317858490297,-5.508164812676431,-7.14143179052109,3,train,28.888888888888886,80.0,88.88888888888889,48.888888888888886,66.66666666666666,0.7477777777777778
0.15,1.0467317858490297,-5.375533257112751,-7.1509444607334,3,train,31.11111111111111,80.0,88.88888888888889,48.888888888888886,64.44444444444444,0.7477777777777778
0.25,1.0467317858490297,-5.197152306168912,-7.028941996499407,3,train,31.11111111111111,80.0,91.11111111111111,48.888888888888886,66.66666666666666,0.75
0.35,1.0467317858490297,-5.026055999898069,-6.800603413680969,3,train,31.11111111111111,77.77777777777779,91.11111111111111,51.11111111111111,68.88888888888889,0.7466666666666667
0.5,1.0467317858490297,-4.748502442152598,-6.264798048470599,3,train,33.33333333333333,77.77777777777779,84.44444444444444,51.11111111111111,68.88888888888889,0.7277777777777777
0.0,,,,3,test,16.923076923076923,63.07692307692307,72.3076923076923,44.61538461538462,50.76923076923077,0.5984615384615385
0.001,1.0242840631989374,-5.566889076993158,-0.016543636299894852,4,train,33.33333333333333,68.88888888888889,75.55555555555556,53.333333333333336,57.77777777777777,0.6555555555555556
0.005,1.0242840631989374,-5.5228083691301855,-0.08258459835556844,4,train,33.33333333333333,68.88888888888889,75.55555555555556,53.333333333333336,57.77777777777777,0.6577777777777778
0.01,1.0242840631989374,-5.46961449280785,-0.1635545086580687,4,train,33.33333333333333,68.88888888888889,75.55555555555556,53.333333333333336,57.77777777777777,0.6611111111111111
0.05,1.0242840631989374,-5.17100517330573,-0.669615698676346,4,train,33.33333333333333,68.88888888888889,77.77777777777779,53.333333333333336,60.0,0.6666666666666666
0.1,1.0242840631989374,-4.9226454560512005,-1.1455312976834606,4,train,35.55555555555556,68.88888888888889,82.22222222222221,53.333333333333336,60.0,0.6822222222222222
0.15,1.0242840631989374,-4.791552083480241,-1.48986326146626,4,train,35.55555555555556,73.33333333333333,82.22222222222221,53.333333333333336,60.0,0.6966666666666667
0.25,1.0242840631989374,-4.646853017920876,-1.970865174137295,4,train,37.77777777777778,75.55555555555556,84.44444444444444,53.333333333333336,60.0,0.7111111111111111
0.35,1.0242840631989374,-4.504537414525287,-2.3182715166439793,4,train,37.77777777777778,73.33333333333333,82.22222222222221,53.333333333333336,62.22222222222222,0.6988888888888889
0.5,1.0242840631989374,-4.2458201343059585,-2.6883256381606624,4,train,37.77777777777778,75.55555555555556,80.0,55.55555555555556,62.22222222222222,0.71
0.0,,,,4,test,20.0,67.6923076923077,75.38461538461539,47.69230769230769,60.0,0.6353846153846154
0.001,1.0592196114190977,-9.798099212415346,-0.01838050575340709,5,train,22.22222222222222,73.33333333333333,80.0,42.22222222222222,57.77777777777777,0.6655555555555556
0.005,1.0592196114190977,-9.733336070177074,-0.08530172488334958,5,train,22.22222222222222,73.33333333333333,77.77777777777779,42.22222222222222,57.77777777777777,0.6666666666666666
0.01,1.0592196114190977,-9.656265747639504,-0.164794042599708,5,train,22.22222222222222,73.33333333333333,77.77777777777779,42.22222222222222,60.0,0.6722222222222223
0.05,1.0592196114190977,-9.207476553635418,-0.6248106857044818,5,train,24.444444444444443,73.33333333333333,80.0,44.44444444444444,62.22222222222222,0.6844444444444444
0.1,1.0592196114190977,-8.813157277326725,-1.0184312347195597,5,train,24.444444444444443,73.33333333333333,80.0,42.22222222222222,62.22222222222222,0.6822222222222222
0.15,1.0592196114190977,-8.536101753902487,-1.2992485970186658,5,train,26.666666666666668,73.33333333333333,82.22222222222221,42.22222222222222,62.22222222222222,0.6822222222222222
0.25,1.0592196114190977,-7.880875905617144,-1.7583509852847832,5,train,26.666666666666668,71.11111111111111,84.44444444444444,42.22222222222222,62.22222222222222,0.6744444444444444
0.35,1.0592196114190977,-7.249216260980157,-2.092657118329433,5,train,26.666666666666668,75.55555555555556,86.66666666666667,42.22222222222222,64.44444444444444,0.7022222222222222
0.5,1.0592196114190977,-6.320696683758289,-2.399035338549072,5,train,26.666666666666668,71.11111111111111,82.22222222222221,42.22222222222222,66.66666666666666,0.68
0.0,,,,5,test,23.076923076923077,70.76923076923077,75.38461538461539,43.07692307692308,58.46153846153847,0.6507692307692308
0.001,0.971098887109869,-4.77769908858004,-8.359361207015702,6,train,42.22222222222222,75.55555555555556,82.22222222222221,64.44444444444444,73.33333333333333,0.7388888888888889
0.005,0.971098887109869,-4.739331379381694,-8.409678693094456,6,train,42.22222222222222,75.55555555555556,80.0,64.44444444444444,73.33333333333333,0.7377777777777778
0.01,0.971098887109869,-4.693779849240742,-8.46818794568722,6,train,42.22222222222222,75.55555555555556,82.22222222222221,64.44444444444444,73.33333333333333,0.7422222222222222
0.05,0.971098887109869,-4.5188207665370665,-8.734838984306695,6,train,42.22222222222222,75.55555555555556,84.44444444444444,64.44444444444444,73.33333333333333,0.7444444444444445
0.1,0.971098887109869,-4.401259904404351,-8.929803855241067,6,train,44.44444444444444,80.0,86.66666666666667,66.66666666666666,75.55555555555556,0.7722222222222223
0.15,0.971098887109869,-4.307520055381217,-9.055292179599034,6,train,44.44444444444444,82.22222222222221,88.88888888888889,64.44444444444444,73.33333333333333,0.7788888888888889
0.25,0.971098887109869,-4.221814164230659,-9.077794072553596,6,train,44.44444444444444,84.44444444444444,88.88888888888889,62.22222222222222,73.33333333333333,0.7855555555555556
0.35,0.971098887109869,-4.260350904131191,-8.854615761695232,6,train,42.22222222222222,84.44444444444444,91.11111111111111,62.22222222222222,75.55555555555556,0.7888888888888889
0.5,0.971098887109869,-4.4734668306793175,-8.15695232397948,6,train,40.0,82.22222222222221,91.11111111111111,64.44444444444444,77.77777777777779,0.79
0.0,,,,6,test,20.0,72.3076923076923,78.46153846153847,41.53846153846154,56.92307692307692,0.6553846153846153
0.001,1.0254885226299564,-7.234237731930545,-0.016204235003396322,7,train,26.666666666666668,82.22222222222221,91.11111111111111,53.333333333333336,68.88888888888889,0.7722222222222223
0.005,1.0254885226299564,-7.187438770230488,-0.08096949056012007,7,train,26.666666666666668,82.22222222222221,91.11111111111111,53.333333333333336,68.88888888888889,0.7755555555555556
0.01,1.0254885226299564,-7.133626089856922,-0.15780506626093227,7,train,26.666666666666668,82.22222222222221,91.11111111111111,53.333333333333336,68.88888888888889,0.7744444444444445
0.05,1.0254885226299564,-6.876923705113225,-0.5841573406650648,7,train,28.888888888888886,82.22222222222221,91.11111111111111,53.333333333333336,71.11111111111111,0.7788888888888889
0.1,1.0254885226299564,-6.668551987465054,-0.9498240542474532,7,train,28.888888888888886,82.22222222222221,91.11111111111111,53.333333333333336,71.11111111111111,0.7666666666666667
0.15,1.0254885226299564,-6.4950551537406405,-1.2137592273576052,7,train,31.11111111111111,82.22222222222221,91.11111111111111,51.11111111111111,71.11111111111111,0.7688888888888888
0.25,1.0254885226299564,-6.168438717070828,-1.5891656617952226,7,train,28.888888888888886,82.22222222222221,91.11111111111111,53.333333333333336,71.11111111111111,0.7622222222222222
