D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.0,,,,,0.0,test,1.3333333333333335,13.333333333333334,18.666666666666668,5.333333333333334,8.0,0.12133333333333333
0.0,,,,,0.0,test,2.666666666666667,24.0,32.0,10.666666666666668,17.333333333333336,0.226
0.0,,,,,0.0,test,4.0,30.666666666666664,38.666666666666664,13.333333333333334,22.666666666666664,0.284
0.0,,,,,0.0,test,9.333333333333334,40.0,48.0,21.333333333333336,32.0,0.36933333333333335
0.0,,,,,0.0,test,10.666666666666668,49.333333333333336,61.33333333333333,26.666666666666668,38.666666666666664,0.462
0.0,,,,,1.0,test,1.3333333333333335,17.333333333333336,26.666666666666668,8.0,12.0,0.16733333333333333
0.0,,,,,1.0,test,2.666666666666667,28.000000000000004,42.66666666666667,14.666666666666666,18.666666666666668,0.2813333333333333
0.0,,,,,1.0,test,2.666666666666667,38.666666666666664,52.0,20.0,28.000000000000004,0.364
0.0,,,,,1.0,test,8.0,50.66666666666667,61.33333333333333,28.000000000000004,38.666666666666664,0.4686666666666667
0.0,,,,,1.0,test,12.0,57.333333333333336,70.66666666666667,34.66666666666667,48.0,0.5466666666666666
0.0,,,,,2.0,test,2.666666666666667,16.0,22.666666666666664,8.0,12.0,0.15466666666666667
0.0,,,,,2.0,test,5.333333333333334,24.0,30.666666666666664,13.333333333333334,20.0,0.22666666666666666
0.0,,,,,2.0,test,8.0,32.0,38.666666666666664,16.0,26.666666666666668,0.30333333333333334
0.0,,,,,2.0,test,9.333333333333334,37.333333333333336,49.333333333333336,18.666666666666668,30.666666666666664,0.3586666666666667
0.0,,,,,2.0,test,10.666666666666668,45.33333333333333,58.666666666666664,21.333333333333336,34.66666666666667,0.424
0.0,,,,,3.0,test,2.666666666666667,16.0,22.666666666666664,9.333333333333334,10.666666666666668,0.14866666666666667
0.0,,,,,3.0,test,5.333333333333334,24.0,37.333333333333336,13.333333333333334,18.666666666666668,0.254
0.0,,,,,3.0,test,6.666666666666667,30.666666666666664,41.333333333333336,17.333333333333336,25.333333333333336,0.304
0.0,,,,,3.0,test,13.333333333333334,38.666666666666664,50.66666666666667,22.666666666666664,33.33333333333333,0.3873333333333333
0.0,,,,,3.0,test,14.666666666666666,50.66666666666667,62.66666666666667,32.0,42.66666666666667,0.49266666666666664
0.0,,,,,4.0,test,4.0,17.333333333333336,24.0,10.666666666666668,13.333333333333334,0.16333333333333333
0.0,,,,,4.0,test,4.0,25.333333333333336,33.33333333333333,14.666666666666666,22.666666666666664,0.24
0.0,,,,,4.0,test,6.666666666666667,36.0,46.666666666666664,20.0,33.33333333333333,0.3506666666666667
0.0,,,,,4.0,test,9.333333333333334,42.66666666666667,53.333333333333336,28.000000000000004,41.333333333333336,0.41733333333333333
0.0,,,,,4.0,test,10.666666666666668,54.666666666666664,68.0,33.33333333333333,49.333333333333336,0.528
0.0,,,,,5.0,test,2.666666666666667,13.333333333333334,20.0,8.0,10.666666666666668,0.128
0.0,,,,,5.0,test,4.0,22.666666666666664,28.000000000000004,12.0,18.666666666666668,0.21
0.0,,,,,5.0,test,4.0,30.666666666666664,37.333333333333336,14.666666666666666,24.0,0.2826666666666667
0.0,,,,,5.0,test,4.0,38.666666666666664,45.33333333333333,20.0,30.666666666666664,0.35533333333333333
0.0,,,,,5.0,test,9.333333333333334,46.666666666666664,58.666666666666664,28.000000000000004,38.666666666666664,0.448
0.0,,,,,6.0,test,1.3333333333333335,13.333333333333334,20.0,4.0,9.333333333333334,0.12866666666666668
0.0,,,,,6.0,test,4.0,25.333333333333336,33.33333333333333,10.666666666666668,16.0,0.232
0.0,,,,,6.0,test,8.0,32.0,41.333333333333336,18.666666666666668,22.666666666666664,0.294
0.0,,,,,6.0,test,10.666666666666668,41.333333333333336,50.66666666666667,25.333333333333336,30.666666666666664,0.37866666666666665
0.0,,,,,6.0,test,13.333333333333334,49.333333333333336,61.33333333333333,30.666666666666664,40.0,0.472
0.0,,,,,7.0,test,2.666666666666667,12.0,16.0,6.666666666666667,9.333333333333334,0.11466666666666667
0.0,,,,,7.0,test,9.333333333333334,24.0,30.666666666666664,17.333333333333336,20.0,0.234
0.0,,,,,7.0,test,10.666666666666668,36.0,46.666666666666664,22.666666666666664,29.333333333333332,0.352
