D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,0.9687836928041448,-8.60818048232978,-0.12418834425720164,0,train,17.307692307692307,53.84615384615385,67.3076923076923,34.61538461538461,44.230769230769226,0.5269230769230769
0.005,0.9687836928041448,-8.57194721614513,-0.20643278241657995,0,train,17.307692307692307,53.84615384615385,67.3076923076923,34.61538461538461,44.230769230769226,0.5269230769230769
0.01,0.9687836928041448,-8.534527196183602,-0.298558752833064,0,train,17.307692307692307,55.769230769230774,67.3076923076923,34.61538461538461,44.230769230769226,0.525
0.05,0.9687836928041448,-8.370680121750896,-0.7986715767191275,0,train,17.307692307692307,55.769230769230774,67.3076923076923,32.69230769230769,44.230769230769226,0.5307692307692308
0.1,0.9687836928041448,-8.264939880055563,-1.2188696091396767,0,train,17.307692307692307,59.61538461538461,69.23076923076923,32.69230769230769,46.15384615384615,0.5326923076923077
0.15,0.9687836928041448,-8.171994756588283,-1.5533219713093163,0,train,17.307692307692307,59.61538461538461,69.23076923076923,32.69230769230769,46.15384615384615,0.5394230769230769
0.25,0.9687836928041448,-7.984288149040939,-2.0694095308783713,0,train,17.307692307692307,57.692307692307686,69.23076923076923,34.61538461538461,46.15384615384615,0.5365384615384615
0.35,0.9687836928041448,-7.764826871273647,-2.437815617749186,0,train,15.384615384615385,55.769230769230774,69.23076923076923,34.61538461538461,46.15384615384615,0.5298076923076923
0.5,0.9687836928041448,-7.36436072418563,-2.7695509611410967,0,train,15.384615384615385,53.84615384615385,65.38461538461539,32.69230769230769,44.230769230769226,0.5134615384615384
0.0,,,,0,test,10.666666666666668,49.333333333333336,61.33333333333333,26.666666666666668,38.666666666666664,0.462
0.001,0.9687836928041448,-8.748660919827739,-0.3387679084796677,1,train,13.461538461538462,42.30769230769231,53.84615384615385,19.230769230769234,30.76923076923077,0.40384615384615385
0.005,0.9687836928041448,-8.704846113651664,-0.4315655402783957,1,train,13.461538461538462,42.30769230769231,55.769230769230774,19.230769230769234,30.76923076923077,0.40576923076923077
0.01,0.9687836928041448,-8.669296092635372,-0.5277216763907848,1,train,13.461538461538462,46.15384615384615,55.769230769230774,19.230769230769234,30.76923076923077,0.41442307692307695
0.05,0.9687836928041448,-8.577592669701833,-1.0152393699180073,1,train,11.538461538461538,50.0,59.61538461538461,19.230769230769234,38.46153846153847,0.4567307692307692
0.1,0.9687836928041448,-8.569809008854167,-1.3892687117787457,1,train,9.615384615384617,48.07692307692308,59.61538461538461,17.307692307692307,32.69230769230769,0.4423076923076923
0.15,0.9687836928041448,-8.574275934633768,-1.653785424308781,1,train,9.615384615384617,48.07692307692308,59.61538461538461,21.153846153846153,34.61538461538461,0.4461538461538462
0.25,0.9687836928041448,-8.51756791678993,-2.0362159173318877,1,train,9.615384615384617,44.230769230769226,59.61538461538461,21.153846153846153,32.69230769230769,0.4403846153846154
0.35,0.9687836928041448,-8.384010937993995,-2.28828678104542,1,train,9.615384615384617,46.15384615384615,55.769230769230774,21.153846153846153,34.61538461538461,0.4355769230769231
0.5,0.9687836928041448,-8.003132618081095,-2.4750638056722765,1,train,7.6923076923076925,44.230769230769226,57.692307692307686,21.153846153846153,32.69230769230769,0.4182692307692308
0.0,,,,1,test,12.0,57.333333333333336,70.66666666666667,34.66666666666667,48.0,0.5466666666666666
0.001,0.9687836928041448,-6.96589222879089,-0.6946428151134165,2,train,17.307692307692307,61.53846153846154,71.15384615384616,36.53846153846153,50.0,0.5807692307692308
0.005,0.9687836928041448,-6.879874160208093,-0.8437430237100361,2,train,17.307692307692307,63.46153846153846,73.07692307692307,36.53846153846153,50.0,0.5846153846153846
0.01,0.9687836928041448,-6.798844781297521,-1.002743588276757,2,train,17.307692307692307,65.38461538461539,73.07692307692307,36.53846153846153,50.0,0.5855769230769231
0.05,0.9687836928041448,-6.592617896635263,-1.7481401096072695,2,train,17.307692307692307,65.38461538461539,73.07692307692307,40.38461538461539,53.84615384615385,0.6076923076923076
