D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.0205483803681052,-137.82774960337537,-1.0,0,train,37.77777777777778,68.88888888888889,73.33333333333333,60.0,66.66666666666666,0.6744444444444444
0.005,1.0205483803681052,-137.86630703337246,-1.0,0,train,37.77777777777778,68.88888888888889,73.33333333333333,60.0,66.66666666666666,0.6733333333333333
0.01,1.0205483803681052,-137.9150425188765,-1.0,0,train,37.77777777777778,68.88888888888889,73.33333333333333,60.0,66.66666666666666,0.6733333333333333
0.05,1.0205483803681052,-138.32594473587395,-1.0,0,train,37.77777777777778,68.88888888888889,73.33333333333333,60.0,66.66666666666666,0.67
0.1,1.0205483803681052,-138.88979221177402,-1.0,0,train,37.77777777777778,68.88888888888889,77.77777777777779,60.0,66.66666666666666,0.6777777777777778
0.15,1.0205483803681052,-139.50624811117748,-1.0,0,train,37.77777777777778,68.88888888888889,77.77777777777779,60.0,66.66666666666666,0.6822222222222222
0.25,1.0205483803681052,-140.88782177888373,-1.0,0,train,37.77777777777778,73.33333333333333,80.0,60.0,68.88888888888889,0.7033333333333334
0.35,1.0205483803681052,-142.46199858242076,-1.0,0,train,40.0,73.33333333333333,80.0,64.44444444444444,66.66666666666666,0.7144444444444444
0.5,1.0205483803681052,-145.21037595138827,-1.0,0,train,42.22222222222222,73.33333333333333,80.0,64.44444444444444,66.66666666666666,0.7133333333333334
0.0,,,,0,test,18.461538461538463,69.23076923076923,81.53846153846153,44.61538461538462,52.307692307692314,0.6446153846153846
0.001,0.9793987263730011,-166.18151939463573,-1.0,1,train,20.0,75.55555555555556,82.22222222222221,44.44444444444444,62.22222222222222,0.6844444444444444
0.005,0.9793987263730011,-166.1733814614127,-1.0,1,train,20.0,75.55555555555556,82.22222222222221,44.44444444444444,62.22222222222222,0.6866666666666666
0.01,0.9793987263730011,-166.16474049228958,-1.0,1,train,20.0,75.55555555555556,82.22222222222221,44.44444444444444,62.22222222222222,0.6877777777777778
