D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.0205483803681052,-137.82920935879585,-1.0,0,train,37.77777777777778,68.88888888888889,73.33333333333333,60.0,66.66666666666666,0.6744444444444444
0.005,1.0205483803681052,-137.8735702837974,-1.0,0,train,37.77777777777778,68.88888888888889,73.33333333333333,60.0,66.66666666666666,0.6733333333333333
0.01,1.0205483803681052,-137.92948189872556,-1.0,0,train,37.77777777777778,68.88888888888889,73.33333333333333,60.0,66.66666666666666,0.6733333333333333
0.05,1.0205483803681052,-138.39497493233688,-1.0,0,train,37.77777777777778,68.88888888888889,73.33333333333333,60.0,66.66666666666666,0.6688888888888889
0.1,1.0205483803681052,-139.0213281693675,-1.0,0,train,37.77777777777778,68.88888888888889,75.55555555555556,60.0,66.66666666666666,0.6755555555555556
0.15,1.0205483803681052,-139.6956350694762,-1.0,0,train,37.77777777777778,71.11111111111111,77.77777777777779,60.0,66.66666666666666,0.6888888888888889
0.25,1.0205483803681052,-141.18381297973121,-1.0,0,train,37.77777777777778,73.33333333333333,80.0,62.22222222222222,66.66666666666666,0.71
0.35,1.0205483803681052,-142.85728133220815,-1.0,0,train,40.0,73.33333333333333,80.0,62.22222222222222,64.44444444444444,0.7077777777777777
0.5,1.0205483803681052,-145.74978787640336,-1.0,0,train,42.22222222222222,73.33333333333333,80.0,62.22222222222222,62.22222222222222,0.7044444444444444
0.0,,,,0,test,18.461538461538463,69.23076923076923,81.53846153846153,44.61538461538462,52.307692307692314,0.6446153846153846
0.001,0.9793987263730011,-166.18241234519104,-1.0,1,train,20.0,75.55555555555556,84.44444444444444,44.44444444444444,60.0,0.6822222222222222
0.005,0.9793987263730011,-166.17771461032856,-1.0,1,train,20.0,75.55555555555556,84.44444444444444,44.44444444444444,60.0,0.6888888888888889
0.01,0.9793987263730011,-166.173082042238,-1.0,1,train,20.0,75.55555555555556,84.44444444444444,44.44444444444444,60.0,0.6922222222222222
0.05,0.9793987263730011,-166.18479271924446,-1.0,1,train,22.22222222222222,73.33333333333333,86.66666666666667,44.44444444444444,62.22222222222222,0.7011111111111111
0.1,0.9793987263730011,-166.31690414873884,-1.0,1,train,20.0,75.55555555555556,86.66666666666667,44.44444444444444,62.22222222222222,0.7066666666666667
0.15,0.9793987263730011,-166.57165140462084,-1.0,1,train,22.22222222222222,75.55555555555556,86.66666666666667,46.666666666666664,62.22222222222222,0.7066666666666667
0.25,0.9793987263730011,-167.41764183259747,-1.0,1,train,20.0,77.77777777777779,84.44444444444444,46.666666666666664,62.22222222222222,0.71
