D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,inf,-3.714682935310854,-16.147863971464595,0,train,35.55555555555556,68.88888888888889,73.33333333333333,60.0,66.66666666666666,0.6733333333333333
0.005,inf,-3.9005398126766395,-16.43374006239561,0,train,37.77777777777778,68.88888888888889,75.55555555555556,60.0,64.44444444444444,0.6688888888888889
0.01,inf,-4.249522992139619,-16.60574396815819,0,train,37.77777777777778,68.88888888888889,73.33333333333333,57.77777777777777,62.22222222222222,0.6722222222222223
0.05,inf,-5.860353773784233,-17.23384005832638,0,train,40.0,71.11111111111111,80.0,57.77777777777777,62.22222222222222,0.6766666666666666
0.1,inf,-6.471583270410003,-17.799431395148414,0,train,40.0,66.66666666666666,77.77777777777779,57.77777777777777,62.22222222222222,0.6611111111111111
0.15,inf,-6.560468125371282,-18.30159132615688,0,train,40.0,66.66666666666666,77.77777777777779,57.77777777777777,62.22222222222222,0.6566666666666666
0.25,inf,-6.234129623439363,-19.259492426297644,0,train,40.0,66.66666666666666,75.55555555555556,60.0,62.22222222222222,0.6566666666666666
0.35,inf,-6.085483412606907,-19.596319313841,0,train,40.0,68.88888888888889,75.55555555555556,60.0,62.22222222222222,0.6633333333333333
0.5,inf,-5.4458197418022705,-20.014133115207475,0,train,40.0,68.88888888888889,73.33333333333333,60.0,64.44444444444444,0.6611111111111111
0.0,,,,0,test,18.461538461538463,69.23076923076923,81.53846153846153,44.61538461538462,52.307692307692314,0.6446153846153846
0.001,inf,-5.926150102224872,-8.434339570774467,1,train,22.22222222222222,73.33333333333333,84.44444444444444,51.11111111111111,60.0,0.6877777777777778
0.005,inf,-5.8990314097281775,-8.763551317107703,1,train,26.666666666666668,73.33333333333333,86.66666666666667,51.11111111111111,62.22222222222222,0.7011111111111111
0.01,inf,-6.095676173663552,-8.83004023295276,1,train,26.666666666666668,75.55555555555556,86.66666666666667,51.11111111111111,62.22222222222222,0.7055555555555556
0.05,inf,-6.865561874225538,-8.84367497465496,1,train,20.0,75.55555555555556,88.88888888888889,51.11111111111111,60.0,0.7055555555555556
0.1,inf,-6.999784859979384,-8.55218663828438,1,train,20.0,75.55555555555556,88.88888888888889,51.11111111111111,60.0,0.7055555555555556
0.15,inf,-6.824128681476049,-8.246960759859286,1,train,20.0,75.55555555555556,88.88888888888889,51.11111111111111,60.0,0.7055555555555556
0.25,inf,-6.247634455469058,-7.6365090030091,1,train,20.0,75.55555555555556,86.66666666666667,51.11111111111111,62.22222222222222,0.7022222222222222
0.35,inf,-5.616483664303694,-7.026057246158917,1,train,20.0,75.55555555555556,86.66666666666667,51.11111111111111,62.22222222222222,0.7022222222222222
0.5,inf,-4.650667538942776,-6.1103796108836415,1,train,20.0,75.55555555555556,86.66666666666667,48.888888888888886,60.0,0.6966666666666667
0.0,,,,1,test,29.230769230769234,69.23076923076923,76.92307692307693,47.69230769230769,55.38461538461539,0.6446153846153846
0.001,inf,-6.418071132649471,-0.18254652758748274,2,train,24.444444444444443,66.66666666666666,73.33333333333333,44.44444444444444,55.55555555555556,0.6277777777777778
