D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,0.9687836928041448,-151.67883663934083,-1.0,0,train,16.129032258064516,61.29032258064516,70.96774193548387,41.935483870967744,54.83870967741935,0.5725806451612904
0.005,0.9687836928041448,-151.65654875801425,-1.0,0,train,16.129032258064516,61.29032258064516,70.96774193548387,41.935483870967744,54.83870967741935,0.5725806451612904
0.01,0.9687836928041448,-151.6298909923663,-1.0,0,train,12.903225806451612,61.29032258064516,74.19354838709677,41.935483870967744,51.61290322580645,0.5741935483870968
0.05,0.9687836928041448,-151.4640467892759,-1.0,0,train,12.903225806451612,61.29032258064516,77.41935483870968,41.935483870967744,51.61290322580645,0.5919354838709677
0.1,0.9687836928041448,-151.3709054042756,-1.0,0,train,12.903225806451612,64.51612903225806,77.41935483870968,38.70967741935484,48.38709677419355,0.6016129032258064
0.15,0.9687836928041448,-151.3960209715603,-1.0,0,train,12.903225806451612,64.51612903225806,77.41935483870968,38.70967741935484,45.16129032258064,0.5935483870967742
0.25,0.9687836928041448,-151.76809229974964,-1.0,0,train,12.903225806451612,51.61290322580645,67.74193548387096,38.70967741935484,48.38709677419355,0.532258064516129
0.35,0.9687836928041448,-152.53837258196324,-1.0,0,train,12.903225806451612,51.61290322580645,64.51612903225806,38.70967741935484,48.38709677419355,0.5080645161290323
0.5,0.9687836928041448,-154.4636120331684,-1.0,0,train,12.903225806451612,51.61290322580645,61.29032258064516,38.70967741935484,48.38709677419355,0.49838709677419357
0.0,,,,0,test,14.000000000000002,52.0,68.0,28.000000000000004,40.0,0.493
0.001,0.9687836928041448,-143.02691808722972,-1.0,1,train,12.903225806451612,61.29032258064516,70.96774193548387,41.935483870967744,51.61290322580645,0.5887096774193549
0.005,0.9687836928041448,-143.02672940126558,-1.0,1,train,12.903225806451612,61.29032258064516,70.96774193548387,41.935483870967744,51.61290322580645,0.5887096774193549
0.01,0.9687836928041448,-143.02795549648138,-1.0,1,train,12.903225806451612,64.51612903225806,70.96774193548387,41.935483870967744,54.83870967741935,0.6016129032258064
0.05,0.9687836928041448,-143.09473468393657,-1.0,1,train,16.129032258064516,67.74193548387096,74.19354838709677,45.16129032258064,54.83870967741935,0.6209677419354839
0.1,0.9687836928041448,-143.31231278760796,-1.0,1,train,16.129032258064516,70.96774193548387,77.41935483870968,41.935483870967744,51.61290322580645,0.6403225806451613
0.15,0.9687836928041448,-143.6660251269318,-1.0,1,train,16.129032258064516,67.74193548387096,77.41935483870968,41.935483870967744,54.83870967741935,0.6403225806451613
0.25,0.9687836928041448,-144.748470320028,-1.0,1,train,16.129032258064516,64.51612903225806,74.19354838709677,41.935483870967744,58.06451612903226,0.6096774193548387
0.35,0.9687836928041448,-146.32311015716243,-1.0,1,train,16.129032258064516,64.51612903225806,70.96774193548387,41.935483870967744,54.83870967741935,0.6
0.5,0.9687836928041448,-149.68337331708122,-1.0,1,train,9.67741935483871,58.06451612903226,67.74193548387096,35.483870967741936,51.61290322580645,0.5564516129032258
0.0,,,,1,test,10.0,56.00000000000001,66.0,28.000000000000004,44.0,0.498
