D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc,un_p_marg,un_topk_auc
0.001,,0.4618438638509146,-230.30079942077668,-1.0,0.0,train,16.0,74.0,82.0,48.0,54.0,0.66,-5.866291874888064,0.66
0.005,,0.4625448473174748,-230.379882837248,-1.0,0.0,train,16.0,74.0,82.0,48.0,56.00000000000001,0.662,-5.8757909564100865,0.662
0.01,,0.46341907960716755,-230.47847796019295,-1.0,0.0,train,16.0,74.0,82.0,50.0,56.00000000000001,0.662,-5.887785547753716,0.662
0.05,,0.47990312269709406,-231.25731570276213,-1.0,0.0,train,20.0,72.0,82.0,50.0,57.99999999999999,0.669,-5.988572234143321,0.669
0.1,,0.4840852505417781,-232.2080386861107,-1.0,0.0,train,22.0,68.0,82.0,50.0,57.99999999999999,0.662,-6.12665438993178,0.662
0.15,,0.4722434057747409,-233.13632059575744,-1.0,0.0,train,22.0,68.0,78.0,48.0,57.99999999999999,0.643,-6.2782718996659765,0.643
0.25,,0.4534072371312595,-234.93626670007717,-1.0,0.0,train,20.0,68.0,76.0,46.0,60.0,0.636,-6.622895638467979,0.636
0.35,,0.4455476637042217,-236.6759402495789,-1.0,0.0,train,20.0,66.0,74.0,48.0,56.00000000000001,0.604,-7.02488575700153,0.604
0.5,,0.428638821225048,-239.20697427650825,-1.0,0.0,train,20.0,64.0,70.0,42.0,52.0,0.58,-7.744885653811793,0.58
0.001,,0.4558193535793741,-233.37298027446147,-1.0,1.0,train,24.0,64.0,70.0,46.0,52.0,0.595,-8.294708541499473,0.595
0.005,,0.4659096459847365,-233.47810952321268,-1.0,1.0,train,26.0,64.0,70.0,46.0,52.0,0.6,-8.28571804359735,0.6
0.01,,0.46601663514237196,-233.60913504425884,-1.0,1.0,train,26.0,64.0,70.0,46.0,52.0,0.601,-8.274972612673642,0.601
0.05,,0.46700298799210005,-234.6421692304368,-1.0,1.0,train,26.0,64.0,70.0,48.0,54.0,0.609,-8.20696581212909,0.609
0.1,,0.4583215772366919,-235.8973952262817,-1.0,1.0,train,24.0,64.0,72.0,46.0,54.0,0.605,-8.160350540709743,0.605
0.15,,0.45305488299593266,-237.11618492601733,-1.0,1.0,train,24.0,62.0,72.0,44.0,52.0,0.597,-8.148998396824828,0.597
0.25,,0.4483761713309671,-239.46064690360927,-1.0,1.0,train,24.0,62.0,70.0,42.0,52.0,0.593,-8.213669846752978,0.593
0.35,,0.4137533860624054,-241.7059612737617,-1.0,1.0,train,22.0,60.0,68.0,34.0,48.0,0.553,-8.37848541117407,0.553
0.5,,0.3968956332650255,-244.94591097020384,-1.0,1.0,train,22.0,56.00000000000001,62.0,36.0,48.0,0.511,-8.796321625976113,0.511
0.001,,0.48678545790039196,-226.01312105147352,-1.0,2.0,train,26.0,74.0,84.0,38.0,57.99999999999999,0.673,-5.821703644579668,0.673
0.005,,0.49651893245163753,-226.08670958054967,-1.0,2.0,train,28.000000000000004,74.0,84.0,40.0,56.00000000000001,0.677,-5.830616833125362,0.677
0.01,,0.496625921609273,-226.17836049214554,-1.0,2.0,train,28.000000000000004,74.0,84.0,40.0,56.00000000000001,0.678,-5.84184816911973,0.678
0.05,,0.500212337210852,-226.89901240209923,-1.0,2.0,train,26.0,74.0,84.0,48.0,57.99999999999999,0.684,-5.935299628687366,0.684
0.1,,0.4985445102227534,-227.7719018092567,-1.0,2.0,train,26.0,76.0,82.0,50.0,57.99999999999999,0.684,-6.061170891616057,0.684
0.15,,0.4859152337081581,-228.61837598530641,-1.0,2.0,train,26.0,76.0,80.0,48.0,60.0,0.678,-6.197250046440185,0.678
0.25,,0.49003508086659875,-230.24689008373485,-1.0,2.0,train,28.000000000000004,74.0,80.0,46.0,56.00000000000001,0.668,-6.501065589153152,0.668
0.35,,0.47751974162062877,-231.8081041645105,-1.0,2.0,train,26.0,70.0,78.0,48.0,54.0,0.644,-6.849814811170356,0.644
0.5,,0.42796447017334577,-234.0617755531322,-1.0,2.0,train,24.0,62.0,68.0,44.0,52.0,0.572,-7.46910324329996,0.572
0.001,,0.5023500285179029,-213.0418495874265,-1.0,3.0,train,24.0,72.0,82.0,48.0,60.0,0.673,-6.279590867159449,0.673
0.005,,0.505095118939704,-213.14134883897722,-1.0,3.0,train,24.0,72.0,82.0,48.0,60.0,0.675,-6.286898465139454,0.675
