D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,inf,-14.822989166721884,-8.50627901272038,0,train,9.67741935483871,61.29032258064516,74.19354838709677,38.70967741935484,54.83870967741935,0.5693548387096774
0.005,inf,-14.84814905013362,-8.834317725103881,0,train,9.67741935483871,64.51612903225806,74.19354838709677,38.70967741935484,54.83870967741935,0.5790322580645161
0.01,inf,-15.127046036919483,-8.95014269030576,0,train,9.67741935483871,64.51612903225806,77.41935483870968,35.483870967741936,51.61290322580645,0.5887096774193549
0.05,inf,-16.26111033759231,-8.65610442829655,0,train,9.67741935483871,58.06451612903226,74.19354838709677,32.25806451612903,45.16129032258064,0.5306451612903226
0.1,inf,-15.905207910963032,-8.20051998470199,0,train,6.451612903225806,58.06451612903226,67.74193548387096,32.25806451612903,45.16129032258064,0.5193548387096775
0.15,inf,-15.240435984873983,-7.744935541107433,0,train,6.451612903225806,54.83870967741935,67.74193548387096,32.25806451612903,45.16129032258064,0.5177419354838709
0.25,inf,-13.696850126904046,-6.833766653918322,0,train,6.451612903225806,54.83870967741935,67.74193548387096,32.25806451612903,45.16129032258064,0.5177419354838709
0.35,inf,-12.097669524654078,-5.922597766729213,0,train,6.451612903225806,54.83870967741935,67.74193548387096,32.25806451612903,45.16129032258064,0.5177419354838709
0.5,inf,-9.663738531986747,-4.555844435945551,0,train,6.451612903225806,54.83870967741935,67.74193548387096,29.03225806451613,45.16129032258064,0.5048387096774194
0.0,,,,0,test,14.000000000000002,52.0,68.0,28.000000000000004,40.0,0.493
0.001,inf,-2.02013707014103,-0.12985886469129335,1,train,12.903225806451612,67.74193548387096,80.64516129032258,38.70967741935484,54.83870967741935,0.6258064516129033
0.005,inf,-1.9947609529807087,-0.3747942405261686,1,train,12.903225806451612,70.96774193548387,80.64516129032258,38.70967741935484,54.83870967741935,0.6193548387096774
0.01,inf,-2.0819089810174316,-0.4729078141582639,1,train,12.903225806451612,70.96774193548387,77.41935483870968,38.70967741935484,54.83870967741935,0.6225806451612903
0.05,inf,-2.6128229412426465,-0.6111016765259258,1,train,9.67741935483871,70.96774193548387,74.19354838709677,38.70967741935484,54.83870967741935,0.6129032258064516
0.1,inf,-2.8049221668392237,-0.6155399284335623,1,train,9.67741935483871,67.74193548387096,74.19354838709677,38.70967741935484,51.61290322580645,0.6048387096774194
0.15,inf,-2.794100495214134,-0.6113248424745021,1,train,9.67741935483871,67.74193548387096,74.19354838709677,38.70967741935484,51.61290322580645,0.6016129032258064
0.25,inf,-2.6163624387140576,-0.602894670556382,1,train,9.67741935483871,67.74193548387096,74.19354838709677,38.70967741935484,51.61290322580645,0.5967741935483871
0.35,inf,-2.402278614026448,-0.5458321857425242,1,train,6.451612903225806,67.74193548387096,70.96774193548387,35.483870967741936,51.61290322580645,0.5870967741935483
0.5,inf,-2.0646474300064006,-0.41987091210963406,1,train,6.451612903225806,61.29032258064516,70.96774193548387,35.483870967741936,48.38709677419355,0.5596774193548387
0.0,,,,1,test,10.0,56.00000000000001,66.0,28.000000000000004,44.0,0.498
0.001,inf,-13.75211942193324,-0.08502605726942841,2,train,16.129032258064516,54.83870967741935,54.83870967741935,35.483870967741936,45.16129032258064,0.4838709677419355
0.005,inf,-13.802487026637326,-0.2330674573624447,2,train,19.35483870967742,54.83870967741935,58.06451612903226,38.70967741935484,48.38709677419355,0.5064516129032258
0.01,inf,-13.958763558408297,-0.2902576182583195,2,train,19.35483870967742,54.83870967741935,54.83870967741935,41.935483870967744,48.38709677419355,0.49838709677419357
0.05,inf,-14.302159637835928,-0.3348472734899065,2,train,19.35483870967742,58.06451612903226,61.29032258064516,41.935483870967744,45.16129032258064,0.5096774193548387
0.1,inf,-13.84554349575835,-0.31722373277991156,2,train,19.35483870967742,58.06451612903226,61.29032258064516,41.935483870967744,45.16129032258064,0.5096774193548387
0.15,inf,-13.198481165916135,-0.29960019206991645,2,train,19.35483870967742,58.06451612903226,61.29032258064516,41.935483870967744,45.16129032258064,0.5096774193548387
0.25,inf,-11.78382328654161,-0.2643531106499263,2,train,19.35483870967742,58.06451612903226,61.29032258064516,41.935483870967744,45.16129032258064,0.5096774193548387
0.35,inf,-10.336496856453074,-0.22910602922993603,2,train,22.58064516129032,58.06451612903226,61.29032258064516,38.70967741935484,45.16129032258064,0.5080645161290323
0.5,inf,-8.145417601157869,-0.1762354070999508,2,train,22.58064516129032,54.83870967741935,61.29032258064516,38.70967741935484,45.16129032258064,0.5032258064516129
0.0,,,,2,test,8.0,62.0,76.0,32.0,50.0,0.564
0.001,inf,-2.374315636697347,-0.10771222003271604,3,train,9.67741935483871,70.96774193548387,74.19354838709677,29.03225806451613,54.83870967741935,0.5919354838709677
0.005,inf,-2.572404531907031,-0.3429191632105725,3,train,12.903225806451612,70.96774193548387,74.19354838709677,32.25806451612903,54.83870967741935,0.603225806451613
0.01,inf,-2.896680332521466,-0.45399283627090753,3,train,12.903225806451612,70.96774193548387,77.41935483870968,32.25806451612903,48.38709677419355,0.6016129032258064
0.05,inf,-3.893635837078374,-0.7400238768410908,3,train,9.67741935483871,67.74193548387096,77.41935483870968,32.25806451612903,51.61290322580645,0.6016129032258064
0.1,inf,-4.044485667051781,-0.9188361774796484,3,train,9.67741935483871,67.74193548387096,77.41935483870968,32.25806451612903,51.61290322580645,0.6064516129032258
0.15,inf,-3.954031282751676,-1.0976484781182048,3,train,9.67741935483871,67.74193548387096,77.41935483870968,32.25806451612903,51.61290322580645,0.6064516129032258
0.25,inf,-3.635880760141167,-1.4192712801671346,3,train,9.67741935483871,67.74193548387096,77.41935483870968,32.25806451612903,51.61290322580645,0.6064516129032258
0.35,inf,-3.2739985216304697,-1.3862653310874098,3,train,9.67741935483871,70.96774193548387,77.41935483870968,35.483870967741936,51.61290322580645,0.6096774193548387
0.5,inf,-2.7338039535681813,-1.0663579469903164,3,train,9.67741935483871,70.96774193548387,77.41935483870968,38.70967741935484,51.61290322580645,0.6209677419354839
0.0,,,,3,test,12.0,50.0,66.0,34.0,44.0,0.491
0.001,inf,-4.0287756988175705,-8.273028809569585,4,train,9.67741935483871,51.61290322580645,74.19354838709677,19.35483870967742,32.25806451612903,0.48870967741935484
0.005,inf,-4.021851943357794,-8.573227129580989,4,train,9.67741935483871,54.83870967741935,77.41935483870968,19.35483870967742,32.25806451612903,0.4870967741935484
0.01,inf,-4.177016776484746,-8.654896013101913,4,train,9.67741935483871,51.61290322580645,77.41935483870968,19.35483870967742,32.25806451612903,0.49838709677419357
0.05,inf,-4.769941746185998,-8.359817477105793,4,train,9.67741935483871,51.61290322580645,70.96774193548387,25.806451612903224,35.483870967741936,0.4774193548387097
0.1,inf,-4.709210637857208,-7.919827083573907,4,train,9.67741935483871,54.83870967741935,67.74193548387096,25.806451612903224,35.483870967741936,0.482258064516129
0.15,inf,-4.533703009961395,-7.479836690042028,4,train,9.67741935483871,54.83870967741935,67.74193548387096,25.806451612903224,35.483870967741936,0.482258064516129
0.25,inf,-4.095068722997107,-6.5998559029782555,4,train,9.67741935483871,54.83870967741935,67.74193548387096,25.806451612903224,35.483870967741936,0.482258064516129
0.35,inf,-3.6390530989836622,-5.71987511591449,4,train,9.67741935483871,54.83870967741935,67.74193548387096,25.806451612903224,35.483870967741936,0.4806451612903226
0.5,inf,-2.937393880444538,-4.399903935318838,4,train,9.67741935483871,54.83870967741935,67.74193548387096,25.806451612903224,35.483870967741936,0.4806451612903226
0.0,,,,4,test,12.0,57.99999999999999,72.0,36.0,48.0,0.546
0.001,inf,-14.814692508227507,-8.79142252121663,5,train,9.67741935483871,54.83870967741935,70.96774193548387,38.70967741935484,51.61290322580645,0.5274193548387097
0.005,inf,-14.959852081449165,-8.971550325873556,5,train,9.67741935483871,58.06451612903226,70.96774193548387,38.70967741935484,51.61290322580645,0.5483870967741935
0.01,inf,-15.201656289814478,-9.047099604442147,5,train,9.67741935483871,58.06451612903226,70.96774193548387,38.70967741935484,48.38709677419355,0.5483870967741935
0.05,inf,-15.951284518578834,-8.997825956040977,5,train,9.67741935483871,58.06451612903226,70.96774193548387,38.70967741935484,48.38709677419355,0.5483870967741935
0.1,inf,-15.633374355935644,-8.693547885890752,5,train,9.67741935483871,58.06451612903226,70.96774193548387,38.70967741935484,48.38709677419355,0.5419354838709678
0.15,inf,-14.995632254444349,-8.380468604820862,5,train,9.67741935483871,58.06451612903226,70.96774193548387,38.70967741935484,48.38709677419355,0.5403225806451613
0.25,inf,-13.461829384199165,-7.754310042681078,5,train,9.67741935483871,58.06451612903226,70.96774193548387,38.70967741935484,48.38709677419355,0.5387096774193548
0.35,inf,-11.91275512026981,-6.80459683316852,5,train,9.67741935483871,58.06451612903226,70.96774193548387,38.70967741935484,48.38709677419355,0.5387096774193548
0.5,inf,-9.527563352865533,-5.2343052562834735,5,train,9.67741935483871,58.06451612903226,67.74193548387096,38.70967741935484,48.38709677419355,0.5370967741935484
0.0,,,,5,test,10.0,56.00000000000001,70.0,28.000000000000004,42.0,0.517
0.001,inf,-12.124571053471183,-17.954106850671185,6,train,22.58064516129032,67.74193548387096,77.41935483870968,41.935483870967744,51.61290322580645,0.632258064516129
0.005,inf,-12.12097926951707,-18.22331025806718,6,train,22.58064516129032,70.96774193548387,77.41935483870968,41.935483870967744,58.06451612903226,0.6516129032258065
0.01,inf,-12.327194975227531,-18.31740207667345,6,train,22.58064516129032,64.51612903225806,77.41935483870968,41.935483870967744,54.83870967741935,0.6193548387096774
0.05,inf,-13.09694700753491,-17.876659222186582,6,train,19.35483870967742,64.51612903225806,70.96774193548387,41.935483870967744,58.06451612903226,0.6
0.1,inf,-12.773891431375581,-17.06833254972741,6,train,16.129032258064516,64.51612903225806,70.96774193548387,41.935483870967744,58.06451612903226,0.5983870967741935
0.15,inf,-12.229243181166893,-16.260005877268227,6,train,16.129032258064516,64.51612903225806,70.96774193548387,41.935483870967744,58.06451612903226,0.5983870967741935
0.25,inf,-10.973075301842595,-14.643352532349876,6,train,16.129032258064516,64.51612903225806,70.96774193548387,38.70967741935484,58.06451612903226,0.5935483870967742
0.35,inf,-9.902738751044105,-12.789901441273924,6,train,16.129032258064516,64.51612903225806,70.96774193548387,38.70967741935484,54.83870967741935,0.5903225806451613
0.5,inf,-7.973450443348366,-9.83838572405686,6,train,16.129032258064516,61.29032258064516,70.96774193548387,38.70967741935484,51.61290322580645,0.5774193548387097
0.0,,,,6,test,6.0,50.0,66.0,24.0,40.0,0.462
0.001,inf,-3.3268640373006617,-18.48108434055472,7,train,19.35483870967742,61.29032258064516,80.64516129032258,38.70967741935484,51.61290322580645,0.5967741935483871
0.005,inf,-3.477129887380711,-18.589997509519247,7,train,22.58064516129032,64.51612903225806,80.64516129032258,41.935483870967744,48.38709677419355,0.6016129032258064
0.01,inf,-3.711686880636679,-18.567046669744048,7,train,19.35483870967742,67.74193548387096,80.64516129032258,41.935483870967744,48.38709677419355,0.6096774193548387
0.05,inf,-4.508263744014011,-17.93399579223163,7,train,16.129032258064516,67.74193548387096,80.64516129032258,41.935483870967744,51.61290322580645,0.6129032258064516
0.1,inf,-4.72547408797733,-17.006480365430548,7,train,16.129032258064516,64.51612903225806,77.41935483870968,41.935483870967744,51.61290322580645,0.6096774193548387
0.15,inf,-4.669297507954953,-16.0616759006844,7,train,16.129032258064516,64.51612903225806,77.41935483870968,41.935483870967744,51.61290322580645,0.6096774193548387
0.25,inf,-4.345175178732172,-14.17206697119212,7,train,16.129032258064516,64.51612903225806,77.41935483870968,38.70967741935484,51.61290322580645,0.6
0.35,inf,-3.968930213735508,-12.282458041699844,7,train,16.129032258064516,61.29032258064516,77.41935483870968,38.70967741935484,48.38709677419355,0.5806451612903226
0.5,inf,-3.3873631062535448,-9.448044647461412,7,train,16.129032258064516,61.29032258064516,74.19354838709677,38.70967741935484,48.38709677419355,0.5693548387096774
0.0,,,,7,test,8.0,52.0,62.0,26.0,42.0,0.477
0.001,inf,-3.710652733605268,-17.558062390351157,8,train,16.129032258064516,54.83870967741935,67.74193548387096,41.935483870967744,51.61290322580645,0.55
0.005,inf,-3.774765037481016,-17.825848810407503,8,train,16.129032258064516,58.06451612903226,67.74193548387096,45.16129032258064,51.61290322580645,0.5532258064516129
0.01,inf,-3.9998790790050225,-17.928737811579914,8,train,16.129032258064516,58.06451612903226,61.29032258064516,45.16129032258064,51.61290322580645,0.5387096774193548
0.05,inf,-5.319219670942259,-17.566000631535953,8,train,16.129032258064516,54.83870967741935,58.06451612903226,41.935483870967744,48.38709677419355,0.5080645161290323
0.1,inf,-5.696158169445785,-16.820287587778857,8,train,16.129032258064516,54.83870967741935,58.06451612903226,41.935483870967744,48.38709677419355,0.5080645161290323
0.15,inf,-5.675377962309914,-16.055722767715185,8,train,16.129032258064516,54.83870967741935,58.06451612903226,41.935483870967744,48.38709677419355,0.5080645161290323
0.25,inf,-5.32469355996391,-14.526593127587837,8,train,16.129032258064516,54.83870967741935,58.06451612903226,38.70967741935484,45.16129032258064,0.5032258064516129
0.35,inf,-5.018318954971821,-12.681258439808056,8,train,16.129032258064516,54.83870967741935,58.06451612903226,38.70967741935484,45.16129032258064,0.49838709677419357
0.5,inf,-4.372973314064054,-9.754814184467735,8,train,16.129032258064516,48.38709677419355,58.06451612903226,38.70967741935484,45.16129032258064,0.4870967741935484
0.0,,,,8,test,8.0,56.00000000000001,72.0,26.0,42.0,0.503
0.001,inf,-16.669329718479194,-9.031308387652947,9,train,9.67741935483871,61.29032258064516,77.41935483870968,29.03225806451613,51.61290322580645,0.5741935483870968
0.005,inf,-16.674814397071458,-9.297936569399454,9,train,12.903225806451612,58.06451612903226,80.64516129032258,32.25806451612903,51.61290322580645,0.5790322580645161
0.01,inf,-16.83294706058136,-9.474069724408496,9,train,12.903225806451612,61.29032258064516,80.64516129032258,32.25806451612903,51.61290322580645,0.5887096774193549
0.05,inf,-17.76933973541603,-9.448183019104754,9,train,9.67741935483871,61.29032258064516,80.64516129032258,32.25806451612903,51.61290322580645,0.5806451612903226
0.1,inf,-17.62858391732938,-9.075368861961543,9,train,9.67741935483871,61.29032258064516,80.64516129032258,32.25806451612903,54.83870967741935,0.582258064516129
0.15,inf,-17.012680950986773,-8.691108009890453,9,train,9.67741935483871,61.29032258064516,80.64516129032258,32.25806451612903,54.83870967741935,0.5838709677419355
0.25,inf,-15.392654476990925,-7.901786244328822,9,train,9.67741935483871,61.29032258064516,80.64516129032258,32.25806451612903,54.83870967741935,0.582258064516129
0.35,inf,-13.694989914208263,-6.916763193306312,9,train,9.67741935483871,61.29032258064516,80.64516129032258,32.25806451612903,51.61290322580645,0.5774193548387097
0.5,inf,-11.061639893692908,-5.320587071774085,9,train,9.67741935483871,61.29032258064516,80.64516129032258,32.25806451612903,51.61290322580645,0.5774193548387097
0.0,,,,9,test,12.0,52.0,66.0,34.0,44.0,0.485
0.001,inf,-3.2024355291350877,-9.323179263939346,10,train,16.129032258064516,61.29032258064516,74.19354838709677,29.03225806451613,45.16129032258064,0.5564516129032258
0.005,inf,-3.3613667192882657,-9.506840152871161,10,train,16.129032258064516,64.51612903225806,77.41935483870968,29.03225806451613,51.61290322580645,0.582258064516129
0.01,inf,-3.666148114172037,-9.554754555398063,10,train,16.129032258064516,64.51612903225806,77.41935483870968,35.483870967741936,48.38709677419355,0.5774193548387097
0.05,inf,-5.059491944726657,-9.245665559685033,10,train,16.129032258064516,64.51612903225806,77.41935483870968,32.25806451612903,51.61290322580645,0.5774193548387097
0.1,inf,-5.30027961706213,-8.759051582859511,10,train,16.129032258064516,54.83870967741935,77.41935483870968,29.03225806451613,48.38709677419355,0.55
0.15,inf,-5.21068186947723,-8.272437606033977,10,train,16.129032258064516,54.83870967741935,74.19354838709677,29.03225806451613,48.38709677419355,0.5290322580645161
0.25,inf,-4.842990793119982,-7.29920965238292,10,train,16.129032258064516,54.83870967741935,74.19354838709677,29.03225806451613,48.38709677419355,0.5161290322580645
0.35,inf,-4.421770546998118,-6.32598169873186,10,train,16.129032258064516,54.83870967741935,70.96774193548387,29.03225806451613,48.38709677419355,0.5112903225806451
0.5,inf,-3.7596143506309145,-4.866139768255282,10,train,16.129032258064516,54.83870967741935,67.74193548387096,29.03225806451613,51.61290322580645,0.5145161290322581
0.0,,,,10,test,8.0,57.99999999999999,68.0,36.0,46.0,0.528
0.001,inf,-2.0767878045797032,-0.10520641330103465,11,train,16.129032258064516,70.96774193548387,83.87096774193549,45.16129032258064,58.06451612903226,0.6580645161290323
0.005,inf,-2.307558578828769,-0.24509153079025706,11,train,19.35483870967742,77.41935483870968,83.87096774193549,45.16129032258064,61.29032258064516,0.682258064516129
0.01,inf,-2.6802561333234887,-0.2964626066043667,11,train,16.129032258064516,77.41935483870968,80.64516129032258,41.935483870967744,54.83870967741935,0.6612903225806451
0.05,inf,-3.9559978559168405,-0.37823269928895303,11,train,19.35483870967742,67.74193548387096,83.87096774193549,38.70967741935484,54.83870967741935,0.6274193548387097
0.1,inf,-4.2112939747156695,-0.35832571511585026,11,train,19.35483870967742,64.51612903225806,80.64516129032258,38.70967741935484,54.83870967741935,0.6241935483870967
0.15,inf,-4.153659875892678,-0.33841873094274716,11,train,19.35483870967742,64.51612903225806,80.64516129032258,38.70967741935484,54.83870967741935,0.6193548387096774
0.25,inf,-3.8733707329998035,-0.2986047625965416,11,train,19.35483870967742,64.51612903225806,77.41935483870968,38.70967741935484,51.61290322580645,0.6016129032258064
0.35,inf,-3.550299457478325,-0.25879079425033624,11,train,19.35483870967742,61.29032258064516,74.19354838709677,38.70967741935484,51.61290322580645,0.6
0.5,inf,-3.0329946829163843,-0.19906984173102785,11,train,19.35483870967742,64.51612903225806,74.19354838709677,38.70967741935484,51.61290322580645,0.6016129032258064
0.0,,,,11,test,10.0,48.0,62.0,24.0,36.0,0.441
0.001,inf,-1.9712308560917808,-8.781639974016684,12,train,22.58064516129032,61.29032258064516,70.96774193548387,45.16129032258064,58.06451612903226,0.5854838709677419
0.005,inf,-2.141562637478037,-8.874343387699458,12,train,25.806451612903224,64.51612903225806,70.96774193548387,45.16129032258064,54.83870967741935,0.5983870967741935
0.01,inf,-2.4063662101880268,-8.860740583828836,12,train,29.03225806451613,64.51612903225806,70.96774193548387,45.16129032258064,54.83870967741935,0.5951612903225807
0.05,inf,-3.157009734170685,-8.519715267529351,12,train,25.806451612903224,61.29032258064516,74.19354838709677,45.16129032258064,54.83870967741935,0.6
0.1,inf,-3.289186536539535,-8.071309200817277,12,train,25.806451612903224,61.29032258064516,74.19354838709677,45.16129032258064,54.83870967741935,0.6
0.15,inf,-3.239912930723159,-7.622903134105209,12,train,25.806451612903224,61.29032258064516,74.19354838709677,45.16129032258064,54.83870967741935,0.6
0.25,inf,-3.0112831184770794,-6.726091000681067,12,train,25.806451612903224,61.29032258064516,77.41935483870968,41.935483870967744,54.83870967741935,0.603225806451613
0.35,inf,-2.7525935823112917,-5.829278867256926,12,train,25.806451612903224,58.06451612903226,77.41935483870968,45.16129032258064,51.61290322580645,0.5838709677419355
0.5,inf,-2.3475679883144966,-4.48406066712071,12,train,25.806451612903224,58.06451612903226,74.19354838709677,45.16129032258064,51.61290322580645,0.5838709677419355
0.0,,,,12,test,4.0,56.00000000000001,70.0,22.0,40.0,0.496
0.001,inf,-11.751716795263842,-0.09891925510460753,13,train,9.67741935483871,61.29032258064516,74.19354838709677,32.25806451612903,48.38709677419355,0.5661290322580645
