D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc,un_p_marg,un_topk_auc
0.001,0.25,0.5558704019176833,-137.83504743612798,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6744444444444444,-3.681702989660574,0.6744444444444444
0.001,0.5,0.5558704019176833,-137.8337572459764,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6744444444444444,-3.6816064101354673,0.6744444444444444
0.001,0.75,0.5557515250758662,-137.83231666264672,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6733333333333333,-3.681508803563103,0.6733333333333333
0.001,1.0,0.5557515250758662,-137.83080126618069,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6733333333333333,-3.681423738961455,0.6733333333333333
0.001,1.5,0.5557515250758662,-137.82767126078787,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6733333333333333,-3.6812900542767952,0.6733333333333333
0.001,2.0,0.5557515250758662,-137.82448970670654,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6733333333333333,-3.681189045676249,0.6733333333333333
0.001,2.5,0.5557515250758662,-137.82129239490123,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6733333333333333,-3.6811068661954987,0.6733333333333333
0.001,3.0,0.5557515250758662,-137.8180913646698,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6733333333333333,-3.6810390486730817,0.6733333333333333
0.001,3.5,0.5557515250758662,-137.81489088960595,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6733333333333333,-3.6809794117802905,0.6733333333333333
0.001,4.0,0.5557515250758662,-137.8116924928885,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6733333333333333,-3.680922948735505,0.6733333333333333
0.001,4.5,0.5557515250758662,-137.80849669761653,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6733333333333333,-3.680869186033,0.6733333333333333
0.001,5.0,0.555644012285864,-137.80530366859483,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6722222222222223,-3.6808171638856293,0.6722222222222223
0.001,5.5,0.555644012285864,-137.80211345085633,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6722222222222223,-3.6807641020276654,0.6722222222222223
0.001,6.0,0.555644012285864,-137.79892605631002,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6722222222222223,-3.6807093726890776,0.6722222222222223
0.001,7.0,0.555644012285864,-137.79255977150984,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6722222222222223,-3.6805999377879632,0.6722222222222223
0.001,10.0,0.555644012285864,-137.77353006688088,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6722222222222223,-3.6804505503554523,0.6722222222222223
0.005,0.25,0.5557515250758662,-137.90263231311593,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6733333333333333,-3.6667576722125887,0.6733333333333333
0.005,0.5,0.5557515250758662,-137.89619571269301,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6733333333333333,-3.6662621781035214,0.6733333333333333
0.005,0.75,0.5557515250758662,-137.88902220100366,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6733333333333333,-3.665750707620335,0.6733333333333333
0.005,1.0,0.5557515250758662,-137.88149038333486,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6733333333333333,-3.6652965124949834,0.6733333333333333
0.005,1.5,0.555644012285864,-137.86597780462216,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6722222222222223,-3.66453864977016,0.6722222222222223
0.005,2.0,0.555644012285864,-137.8502695140879,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6722222222222223,-3.6640626936556955,0.6722222222222223
0.005,2.5,0.555644012285864,-137.834543734232,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6722222222222223,-3.664006330220849,0.6722222222222223
0.005,3.0,0.555644012285864,-137.81886013861626,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6722222222222223,-3.664423664693299,0.6722222222222223
0.005,3.5,0.555644012285864,-137.80323968095212,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6722222222222223,-3.6659901279599496,0.6722222222222223
0.005,4.0,0.555644012285864,-137.78768961856628,-1.0,0,train,35.55555555555556,68.88888888888889,73.33333333333333,62.22222222222222,66.66666666666666,0.6722222222222223,-3.6698000907143764,0.6722222222222223
