D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,0.9687836928041448,-151.67900810634006,-1.0,0,train,12.903225806451612,61.29032258064516,70.96774193548387,38.70967741935484,54.83870967741935,0.567741935483871
0.005,0.9687836928041448,-151.65740486503344,-1.0,0,train,12.903225806451612,61.29032258064516,70.96774193548387,38.70967741935484,54.83870967741935,0.567741935483871
0.01,0.9687836928041448,-151.631601407412,-1.0,0,train,9.67741935483871,61.29032258064516,74.19354838709677,38.70967741935484,51.61290322580645,0.5693548387096774
0.05,0.9687836928041448,-151.47272516253886,-1.0,0,train,9.67741935483871,61.29032258064516,77.41935483870968,38.70967741935484,51.61290322580645,0.5870967741935483
0.1,0.9687836928041448,-151.3889774964656,-1.0,0,train,9.67741935483871,64.51612903225806,77.41935483870968,35.483870967741936,48.38709677419355,0.5983870967741935
0.15,0.9687836928041448,-151.42402448432094,-1.0,0,train,12.903225806451612,61.29032258064516,77.41935483870968,35.483870967741936,45.16129032258064,0.5806451612903226
0.25,0.9687836928041448,-151.81633889803243,-1.0,0,train,12.903225806451612,54.83870967741935,67.74193548387096,38.70967741935484,48.38709677419355,0.532258064516129
0.35,0.9687836928041448,-152.60702260855047,-1.0,0,train,12.903225806451612,51.61290322580645,64.51612903225806,38.70967741935484,48.38709677419355,0.5080645161290323
0.5,0.9687836928041448,-154.56309659309431,-1.0,0,train,16.129032258064516,51.61290322580645,61.29032258064516,35.483870967741936,48.38709677419355,0.5
0.0,,,,0,test,14.000000000000002,52.0,68.0,28.000000000000004,40.0,0.493
0.001,0.9687836928041448,-143.02699246877066,-1.0,1,train,16.129032258064516,61.29032258064516,70.96774193548387,41.935483870967744,51.61290322580645,0.5935483870967742
0.005,0.9687836928041448,-143.02710446277857,-1.0,1,train,16.129032258064516,61.29032258064516,70.96774193548387,41.935483870967744,51.61290322580645,0.5935483870967742
0.01,0.9687836928041448,-143.0287132162825,-1.0,1,train,16.129032258064516,64.51612903225806,70.96774193548387,41.935483870967744,54.83870967741935,0.6064516129032258
0.05,0.9687836928041448,-143.0987691644532,-1.0,1,train,16.129032258064516,64.51612903225806,74.19354838709677,45.16129032258064,54.83870967741935,0.614516129032258
0.1,0.9687836928041448,-143.32073063348403,-1.0,1,train,16.129032258064516,70.96774193548387,77.41935483870968,41.935483870967744,51.61290322580645,0.6306451612903226
0.15,0.9687836928041448,-143.67885085084566,-1.0,1,train,16.129032258064516,67.74193548387096,74.19354838709677,41.935483870967744,54.83870967741935,0.6241935483870967
0.25,0.9687836928041448,-144.76957731968008,-1.0,1,train,12.903225806451612,64.51612903225806,70.96774193548387,41.935483870967744,58.06451612903226,0.5951612903225807
0.35,0.9687836928041448,-146.35119753189588,-1.0,1,train,12.903225806451612,64.51612903225806,70.96774193548387,41.935483870967744,54.83870967741935,0.5870967741935483
0.5,0.9687836928041448,-149.71800794060667,-1.0,1,train,9.67741935483871,58.06451612903226,67.74193548387096,35.483870967741936,51.61290322580645,0.5451612903225806
0.0,,,,1,test,10.0,56.00000000000001,66.0,28.000000000000004,44.0,0.498
0.001,0.9687836928041448,-150.00788629757923,-1.0,2,train,19.35483870967742,54.83870967741935,58.06451612903226,32.25806451612903,41.935483870967744,0.48870967741935484
0.005,0.9687836928041448,-149.98184619501288,-1.0,2,train,19.35483870967742,54.83870967741935,58.06451612903226,32.25806451612903,41.935483870967744,0.49032258064516127
0.01,0.9687836928041448,-149.95017972665144,-1.0,2,train,19.35483870967742,54.83870967741935,58.06451612903226,32.25806451612903,41.935483870967744,0.49032258064516127
0.05,0.9687836928041448,-149.7310435515033,-1.0,2,train,22.58064516129032,54.83870967741935,58.06451612903226,41.935483870967744,48.38709677419355,0.5177419354838709
0.1,0.9687836928041448,-149.5380084138443,-1.0,2,train,16.129032258064516,58.06451612903226,61.29032258064516,38.70967741935484,45.16129032258064,0.5274193548387097
0.15,0.9687836928041448,-149.42931155040054,-1.0,2,train,16.129032258064516,58.06451612903226,61.29032258064516,35.483870967741936,41.935483870967744,0.5193548387096775
0.25,0.9687836928041448,-149.45319470867477,-1.0,2,train,16.129032258064516,58.06451612903226,61.29032258064516,35.483870967741936,41.935483870967744,0.5096774193548387
0.35,0.9687836928041448,-149.803310364183,-1.0,2,train,16.129032258064516,51.61290322580645,58.06451612903226,35.483870967741936,38.70967741935484,0.4838709677419355
0.5,0.9687836928041448,-151.05720466061302,-1.0,2,train,16.129032258064516,48.38709677419355,54.83870967741935,35.483870967741936,38.70967741935484,0.4629032258064516
0.0,,,,2,test,8.0,62.0,76.0,32.0,50.0,0.564
0.001,0.9687836928041448,-140.959816455049,-1.0,3,train,9.67741935483871,67.74193548387096,74.19354838709677,29.03225806451613,51.61290322580645,0.5919354838709677
0.005,0.9687836928041448,-140.95643326576476,-1.0,3,train,9.67741935483871,67.74193548387096,74.19354838709677,29.03225806451613,51.61290322580645,0.5903225806451613
0.01,0.9687836928041448,-140.95339104805979,-1.0,3,train,12.903225806451612,67.74193548387096,74.19354838709677,29.03225806451613,51.61290322580645,0.5919354838709677
0.05,0.9687836928041448,-140.9750342827892,-1.0,3,train,12.903225806451612,67.74193548387096,74.19354838709677,35.483870967741936,51.61290322580645,0.5967741935483871
0.1,0.9687836928041448,-141.1098196464498,-1.0,3,train,19.35483870967742,70.96774193548387,74.19354838709677,35.483870967741936,51.61290322580645,0.6193548387096774
0.15,0.9687836928041448,-141.35295273671866,-1.0,3,train,19.35483870967742,67.74193548387096,74.19354838709677,35.483870967741936,54.83870967741935,0.6193548387096774
0.25,0.9687836928041448,-142.12354487166667,-1.0,3,train,16.129032258064516,70.96774193548387,74.19354838709677,38.70967741935484,58.06451612903226,0.632258064516129
0.35,0.9687836928041448,-143.22982679173984,-1.0,3,train,16.129032258064516,67.74193548387096,77.41935483870968,38.70967741935484,58.06451612903226,0.6290322580645161
0.5,0.9687836928041448,-145.51352981636063,-1.0,3,train,12.903225806451612,67.74193548387096,74.19354838709677,32.25806451612903,58.06451612903226,0.6129032258064516
0.0,,,,3,test,12.0,50.0,66.0,34.0,44.0,0.491
0.001,0.9687836928041448,-146.24303667014138,-1.0,4,train,12.903225806451612,45.16129032258064,67.74193548387096,25.806451612903224,38.70967741935484,0.4693548387096774
0.005,0.9687836928041448,-146.25551709009966,-1.0,4,train,12.903225806451612,45.16129032258064,67.74193548387096,25.806451612903224,38.70967741935484,0.47258064516129034
0.01,0.9687836928041448,-146.2722473511543,-1.0,4,train,12.903225806451612,45.16129032258064,67.74193548387096,25.806451612903224,38.70967741935484,0.47096774193548385
0.05,0.9687836928041448,-146.44918685568513,-1.0,4,train,6.451612903225806,48.38709677419355,70.96774193548387,25.806451612903224,38.70967741935484,0.4790322580645161
0.1,0.9687836928041448,-146.76938712443354,-1.0,4,train,6.451612903225806,48.38709677419355,70.96774193548387,25.806451612903224,38.70967741935484,0.48870967741935484
0.15,0.9687836928041448,-147.18819636198606,-1.0,4,train,6.451612903225806,48.38709677419355,67.74193548387096,25.806451612903224,38.70967741935484,0.482258064516129
0.25,0.9687836928041448,-148.28781797303492,-1.0,4,train,6.451612903225806,48.38709677419355,64.51612903225806,25.806451612903224,29.03225806451613,0.4596774193548387
