D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.1,,0.3450391263498233,-297.2198487431185,-1.0,5.0,train,15.384615384615385,50.0,61.53846153846154,28.846153846153843,42.30769230769231,0.4913461538461538
0.2,,0.3437509596371487,-301.32263491721443,-1.0,5.0,train,15.384615384615385,50.0,61.53846153846154,28.846153846153843,40.38461538461539,0.49038461538461536
0.3,,0.34882293971277617,-304.55040767303717,-1.0,5.0,train,17.307692307692307,50.0,61.53846153846154,28.846153846153843,38.46153846153847,0.4894230769230769
0.5,,0.3479302895422218,-309.525293221522,-1.0,5.0,train,17.307692307692307,50.0,61.53846153846154,28.846153846153843,40.38461538461539,0.4855769230769231
0.0,,,,,5.0,test,9.333333333333334,44.0,56.00000000000001,28.000000000000004,34.66666666666667,0.5653333333333332
0.001,,0.3192814185802122,-285.3482276240101,-1.0,6.0,train,13.461538461538462,48.07692307692308,61.53846153846154,23.076923076923077,32.69230769230769,0.45576923076923076
0.005,,0.3194507473704731,-285.63857785634957,-1.0,6.0,train,13.461538461538462,48.07692307692308,61.53846153846154,23.076923076923077,32.69230769230769,0.4567307692307692
0.01,,0.3194281900664642,-286.0286741006458,-1.0,6.0,train,13.461538461538462,50.0,61.53846153846154,23.076923076923077,32.69230769230769,0.4576923076923077
0.05,,0.3118520521851466,-288.91260811057174,-1.0,6.0,train,11.538461538461538,48.07692307692308,61.53846153846154,23.076923076923077,32.69230769230769,0.45576923076923076
0.1,,0.3107232085110617,-292.23687123930654,-1.0,6.0,train,11.538461538461538,48.07692307692308,61.53846153846154,21.153846153846153,32.69230769230769,0.4548076923076923
0.2,,0.3106493534811027,-298.11806927569876,-1.0,6.0,train,11.538461538461538,48.07692307692308,61.53846153846154,21.153846153846153,32.69230769230769,0.4548076923076923
0.3,,0.3126944008587755,-302.9504914805368,-1.0,6.0,train,11.538461538461538,48.07692307692308,61.53846153846154,21.153846153846153,32.69230769230769,0.45576923076923076
0.5,,0.3091067897056056,-309.64732276991487,-1.0,6.0,train,9.615384615384617,48.07692307692308,61.53846153846154,21.153846153846153,34.61538461538461,0.4519230769230769
0.0,,,,,6.0,test,13.333333333333334,45.33333333333333,54.666666666666664,29.333333333333332,40.0,0.5937777777777776
0.001,,0.29858344854818225,-287.5456925402898,-1.0,7.0,train,13.461538461538462,42.30769230769231,55.769230769230774,23.076923076923077,30.76923076923077,0.4173076923076923
0.005,,0.2987527773384431,-287.68483475013875,-1.0,7.0,train,13.461538461538462,42.30769230769231,55.769230769230774,23.076923076923077,30.76923076923077,0.4182692307692308
0.01,,0.298950160936114,-287.8700664440099,-1.0,7.0,train,13.461538461538462,44.230769230769226,55.769230769230774,23.076923076923077,30.76923076923077,0.41923076923076924
0.05,,0.29833290667109413,-289.47789826957876,-1.0,7.0,train,13.461538461538462,42.30769230769231,55.769230769230774,23.076923076923077,30.76923076923077,0.41923076923076924
0.1,,0.2983821071407297,-291.5804689892861,-1.0,7.0,train,13.461538461538462,42.30769230769231,55.769230769230774,23.076923076923077,30.76923076923077,0.41923076923076924
0.2,,0.2986502909589868,-295.64705859831497,-1.0,7.0,train,13.461538461538462,42.30769230769231,55.769230769230774,23.076923076923077,30.76923076923077,0.42115384615384616
0.3,,0.2982675768541702,-299.12384423034155,-1.0,7.0,train,13.461538461538462,42.30769230769231,55.769230769230774,23.076923076923077,30.76923076923077,0.42115384615384616
0.5,,0.2999417037225807,-304.1508299834197,-1.0,7.0,train,13.461538461538462,42.30769230769231,55.769230769230774,25.0,32.69230769230769,0.41634615384615387
0.0,,,,,7.0,test,12.0,49.333333333333336,58.666666666666664,28.000000000000004,41.333333333333336,0.6284444444444445
0.001,,0.25820182532421454,-299.0347904975204,-1.0,8.0,train,5.769230769230769,44.230769230769226,51.92307692307693,21.153846153846153,34.61538461538461,0.4
0.005,,0.25837115411447537,-299.36309724252277,-1.0,8.0,train,5.769230769230769,44.230769230769226,51.92307692307693,21.153846153846153,34.61538461538461,0.4009615384615385
0.01,,0.2585685377121463,-299.79607809417433,-1.0,8.0,train,5.769230769230769,46.15384615384615,51.92307692307693,21.153846153846153,34.61538461538461,0.40192307692307694
0.05,,0.2588787642531321,-303.02526047153657,-1.0,8.0,train,5.769230769230769,44.230769230769226,51.92307692307693,23.076923076923077,36.53846153846153,0.40384615384615385
0.1,,0.25774992057904716,-306.5130194170163,-1.0,8.0,train,5.769230769230769,44.230769230769226,51.92307692307693,21.153846153846153,36.53846153846153,0.4028846153846154
0.2,,0.255963637116193,-312.3394880159346,-1.0,8.0,train,5.769230769230769,44.230769230769226,51.92307692307693,21.153846153846153,34.61538461538461,0.40384615384615385
0.3,,0.26154483911251564,-316.74548817309943,-1.0,8.0,train,7.6923076923076925,44.230769230769226,51.92307692307693,21.153846153846153,32.69230769230769,0.4048076923076923
0.5,,0.2633255752885289,-322.7640226259939,-1.0,8.0,train,7.6923076923076925,44.230769230769226,51.92307692307693,23.076923076923077,34.61538461538461,0.40384615384615385
0.0,,,,,8.0,test,16.0,49.333333333333336,62.66666666666667,30.666666666666664,38.666666666666664,0.6462222222222224
0.001,,0.30770777718581627,-279.6640552753897,-1.0,9.0,train,11.538461538461538,46.15384615384615,55.769230769230774,25.0,34.61538461538461,0.4394230769230769
0.005,,0.30770777718581627,-279.93816107611667,-1.0,9.0,train,11.538461538461538,46.15384615384615,55.769230769230774,25.0,34.61538461538461,0.4394230769230769
0.01,,0.30770777718581627,-280.292306444107,-1.0,9.0,train,11.538461538461538,46.15384615384615,55.769230769230774,25.0,34.61538461538461,0.4394230769230769
0.05,,0.3033057471860915,-283.0345905548556,-1.0,9.0,train,9.615384615384617,46.15384615384615,55.769230769230774,26.923076923076923,36.53846153846153,0.4403846153846154
0.1,,0.30283341239948475,-285.91571651197546,-1.0,9.0,train,9.615384615384617,46.15384615384615,55.769230769230774,26.923076923076923,36.53846153846153,0.44134615384615383
0.2,,0.3065247500766909,-290.8977739601096,-1.0,9.0,train,9.615384615384617,46.15384615384615,55.769230769230774,26.923076923076923,34.61538461538461,0.4423076923076923
0.3,,0.314366791980159,-294.67916290872137,-1.0,9.0,train,11.538461538461538,46.15384615384615,55.769230769230774,26.923076923076923,34.61538461538461,0.44326923076923075
0.5,,0.31274458824614304,-300.3333402338634,-1.0,9.0,train,11.538461538461538,46.15384615384615,55.769230769230774,26.923076923076923,34.61538461538461,0.4375
0.0,,,,,9.0,test,13.333333333333334,48.0,60.0,28.000000000000004,37.333333333333336,0.6106666666666667
0.001,,0.29108721312989805,-291.65942277524465,-1.0,10.0,train,11.538461538461538,40.38461538461539,53.84615384615385,25.0,28.846153846153843,0.3942307692307692
0.005,,0.29108721312989805,-292.028415694209,-1.0,10.0,train,11.538461538461538,40.38461538461539,53.84615384615385,25.0,28.846153846153843,0.3942307692307692
0.01,,0.2908672722282184,-292.5024593446937,-1.0,10.0,train,11.538461538461538,40.38461538461539,53.84615384615385,25.0,28.846153846153843,0.3942307692307692
0.05,,0.290456485467555,-295.8794855987518,-1.0,10.0,train,11.538461538461538,40.38461538461539,53.84615384615385,25.0,28.846153846153843,0.3951923076923077
0.1,,0.28583679056336114,-299.17901544948984,-1.0,10.0,train,11.538461538461538,40.38461538461539,53.84615384615385,25.0,28.846153846153843,0.3951923076923077
0.2,,0.29090148473088695,-304.6619738823943,-1.0,10.0,train,11.538461538461538,40.38461538461539,53.84615384615385,25.0,28.846153846153843,0.39903846153846156
0.3,,0.2921832612981204,-309.03428579064524,-1.0,10.0,train,11.538461538461538,40.38461538461539,53.84615384615385,25.0,28.846153846153843,0.4009615384615385
0.5,,0.29178231407401856,-315.8209253374812,-1.0,10.0,train,11.538461538461538,40.38461538461539,53.84615384615385,25.0,30.76923076923077,0.39615384615384613
0.0,,,,,10.0,test,12.0,52.0,61.33333333333333,28.000000000000004,42.66666666666667,0.6524444444444445
0.001,,0.3205413387332653,-293.4725211175662,-1.0,11.0,train,15.384615384615385,44.230769230769226,53.84615384615385,28.846153846153843,34.61538461538461,0.42788461538461536
0.005,,0.3205413387332653,-293.7138352334299,-1.0,11.0,train,15.384615384615385,44.230769230769226,53.84615384615385,28.846153846153843,34.61538461538461,0.42788461538461536
0.01,,0.32032139783158564,-294.00378284688406,-1.0,11.0,train,15.384615384615385,44.230769230769226,53.84615384615385,28.846153846153843,34.61538461538461,0.42788461538461536
0.05,,0.32224690932675937,-296.25801006443885,-1.0,11.0,train,15.384615384615385,44.230769230769226,53.84615384615385,30.76923076923077,34.61538461538461,0.4288461538461538
0.1,,0.32112676632243525,-298.8309494313242,-1.0,11.0,train,15.384615384615385,44.230769230769226,53.84615384615385,30.76923076923077,34.61538461538461,0.42980769230769234
0.2,,0.3209549542402467,-303.69905545816306,-1.0,11.0,train,15.384615384615385,44.230769230769226,53.84615384615385,30.76923076923077,34.61538461538461,0.4288461538461538
0.3,,0.32579389776490564,-307.61623607735095,-1.0,11.0,train,17.307692307692307,44.230769230769226,53.84615384615385,30.76923076923077,32.69230769230769,0.42788461538461536
0.5,,0.32676355888029407,-312.9819295066989,-1.0,11.0,train,17.307692307692307,44.230769230769226,53.84615384615385,30.76923076923077,34.61538461538461,0.42980769230769234
0.0,,,,,11.0,test,10.666666666666668,49.333333333333336,61.33333333333333,25.333333333333336,38.666666666666664,0.6248888888888889
0.001,,0.32072865810906037,-278.7044100258132,-1.0,12.0,train,13.461538461538462,46.15384615384615,55.769230769230774,28.846153846153843,34.61538461538461,0.4403846153846154
0.005,,0.32072865810906037,-279.0498215612139,-1.0,12.0,train,13.461538461538462,46.15384615384615,55.769230769230774,28.846153846153843,34.61538461538461,0.4403846153846154
0.01,,0.32072865810906037,-279.49808304792884,-1.0,12.0,train,13.461538461538462,46.15384615384615,55.769230769230774,28.846153846153843,34.61538461538461,0.4403846153846154
0.05,,0.3149098604270548,-282.7770270431815,-1.0,12.0,train,11.538461538461538,46.15384615384615,55.769230769230774,28.846153846153843,36.53846153846153,0.4403846153846154
0.1,,0.3090712814975071,-286.2999495931464,-1.0,12.0,train,11.538461538461538,46.15384615384615,55.769230769230774,26.923076923076923,36.53846153846153,0.4394230769230769
0.2,,0.30718704098242344,-292.1866892706815,-1.0,12.0,train,11.538461538461538,46.15384615384615,55.769230769230774,26.923076923076923,34.61538461538461,0.4394230769230769
0.3,,0.31674190657970513,-296.9413231401051,-1.0,12.0,train,13.461538461538462,46.15384615384615,55.769230769230774,26.923076923076923,34.61538461538461,0.4423076923076923
0.5,,0.31871511180846857,-303.647698510338,-1.0,12.0,train,13.461538461538462,46.15384615384615,55.769230769230774,28.846153846153843,36.53846153846153,0.4423076923076923
0.0,,,,,12.0,test,13.333333333333334,48.0,60.0,24.0,37.333333333333336,0.6088888888888889
0.001,,0.3022040425900923,-309.0214552314695,-1.0,13.0,train,17.307692307692307,42.30769230769231,48.07692307692308,25.0,32.69230769230769,0.3903846153846154
0.005,,0.3022040425900923,-309.13640893923895,-1.0,13.0,train,17.307692307692307,42.30769230769231,48.07692307692308,25.0,32.69230769230769,0.3903846153846154
0.01,,0.3022040425900923,-309.28185467287585,-1.0,13.0,train,17.307692307692307,42.30769230769231,48.07692307692308,25.0,32.69230769230769,0.3903846153846154
0.05,,0.3028706141470789,-310.7648779026494,-1.0,13.0,train,17.307692307692307,42.30769230769231,48.07692307692308,26.923076923076923,32.69230769230769,0.39134615384615384
0.1,,0.2982017187732495,-312.6661969364206,-1.0,13.0,train,17.307692307692307,42.30769230769231,48.07692307692308,26.923076923076923,32.69230769230769,0.39134615384615384
0.2,,0.3030094110809418,-316.1498405683505,-1.0,13.0,train,17.307692307692307,42.30769230769231,48.07692307692308,26.923076923076923,32.69230769230769,0.3923076923076923
0.3,,0.3091072945437879,-318.8621983590505,-1.0,13.0,train,19.230769230769234,42.30769230769231,48.07692307692308,26.923076923076923,30.76923076923077,0.3923076923076923
0.5,,0.3127049046175794,-322.9397248741321,-1.0,13.0,train,19.230769230769234,42.30769230769231,48.07692307692308,28.846153846153843,34.61538461538461,0.39615384615384613
0.0,,,,,13.0,test,9.333333333333334,50.66666666666667,65.33333333333333,26.666666666666668,40.0,0.656
0.001,,0.3464334098133435,-277.76435928697236,-1.0,14.0,train,13.461538461538462,50.0,59.61538461538461,30.76923076923077,44.230769230769226,0.4875
0.005,,0.3464334098133435,-277.96482159749377,-1.0,14.0,train,13.461538461538462,50.0,59.61538461538461,30.76923076923077,44.230769230769226,0.4875
0.01,,0.3464334098133435,-278.25390916045495,-1.0,14.0,train,13.461538461538462,50.0,59.61538461538461,30.76923076923077,44.230769230769226,0.4875
0.05,,0.343583510307351,-280.72144307226273,-1.0,14.0,train,11.538461538461538,50.0,59.61538461538461,34.61538461538461,44.230769230769226,0.4894230769230769
0.1,,0.3369057463410019,-283.4968586905359,-1.0,14.0,train,11.538461538461538,50.0,59.61538461538461,34.61538461538461,44.230769230769226,0.48846153846153845
0.2,,0.3428025847808215,-288.534852585316,-1.0,14.0,train,11.538461538461538,50.0,59.61538461538461,34.61538461538461,44.230769230769226,0.4932692307692308
0.3,,0.3516546985857667,-292.3909253231331,-1.0,14.0,train,13.461538461538462,50.0,59.61538461538461,34.61538461538461,44.230769230769226,0.4951923076923077
0.5,,0.3517714734704273,-298.21875256307936,-1.0,14.0,train,13.461538461538462,50.0,59.61538461538461,34.61538461538461,46.15384615384615,0.49038461538461536
0.0,,,,,14.0,test,12.0,45.33333333333333,56.00000000000001,22.666666666666664,32.0,0.5662222222222223
0.001,,0.3043725200906549,-285.24630518703384,-1.0,15.0,train,11.538461538461538,44.230769230769226,53.84615384615385,28.846153846153843,34.61538461538461,0.4230769230769231
0.005,,0.3043725200906549,-285.41716217887586,-1.0,15.0,train,11.538461538461538,44.230769230769226,53.84615384615385,28.846153846153843,34.61538461538461,0.4230769230769231
0.01,,0.30415257918897526,-285.66098108488603,-1.0,15.0,train,11.538461538461538,44.230769230769226,53.84615384615385,28.846153846153843,34.61538461538461,0.4230769230769231
0.05,,0.30425053624120474,-287.63610022409193,-1.0,15.0,train,11.538461538461538,44.230769230769226,53.84615384615385,28.846153846153843,34.61538461538461,0.42403846153846153
0.1,,0.29948368381514584,-290.04426937899797,-1.0,15.0,train,11.538461538461538,44.230769230769226,53.84615384615385,28.846153846153843,34.61538461538461,0.4230769230769231
0.2,,0.30437815121664397,-294.3660871218877,-1.0,15.0,train,11.538461538461538,44.230769230769226,53.84615384615385,28.846153846153843,34.61538461538461,0.42596153846153845
0.3,,0.3105155413588172,-297.9441000317756,-1.0,15.0,train,13.461538461538462,44.230769230769226,53.84615384615385,28.846153846153843,32.69230769230769,0.4269230769230769
0.5,,0.3112317040541535,-302.7216483975191,-1.0,15.0,train,13.461538461538462,44.230769230769226,53.84615384615385,28.846153846153843,34.61538461538461,0.42788461538461536
0.0,,,,,15.0,test,12.0,49.333333333333336,60.0,24.0,38.666666666666664,0.6222222222222222
0.001,,0.3580399763408068,-288.9670320211002,-1.0,16.0,train,17.307692307692307,51.92307692307693,61.53846153846154,30.76923076923077,40.38461538461539,0.4980769230769231
0.005,,0.35820930513106763,-289.16137069626484,-1.0,16.0,train,17.307692307692307,51.92307692307693,61.53846153846154,30.76923076923077,40.38461538461539,0.49903846153846154
0.01,,0.3584066887287386,-289.4500366547392,-1.0,16.0,train,17.307692307692307,53.84615384615385,61.53846153846154,30.76923076923077,40.38461538461539,0.5
0.05,,0.3599758552079115,-291.6454043782672,-1.0,16.0,train,17.307692307692307,51.92307692307693,61.53846153846154,32.69230769230769,42.30769230769231,0.5019230769230769
0.1,,0.3566909854194418,-294.21974872691425,-1.0,16.0,train,17.307692307692307,51.92307692307693,61.53846153846154,30.76923076923077,42.30769230769231,0.49903846153846154
0.2,,0.3555023610751575,-299.02233644090006,-1.0,16.0,train,17.307692307692307,51.92307692307693,61.53846153846154,30.76923076923077,40.38461538461539,0.49903846153846154
0.3,,0.35585490029869954,-302.9620320902512,-1.0,16.0,train,17.307692307692307,51.92307692307693,61.53846153846154,30.76923076923077,40.38461538461539,0.5
0.5,,0.35548449059927106,-309.2745450189021,-1.0,16.0,train,17.307692307692307,51.92307692307693,61.53846153846154,30.76923076923077,40.38461538461539,0.4971153846153846
0.0,,,,,16.0,test,8.0,44.0,56.00000000000001,24.0,33.33333333333333,0.5528888888888889
0.001,,0.23575513188544522,-305.6329927469976,-1.0,17.0,train,1.9230769230769231,40.38461538461539,51.92307692307693,19.230769230769234,28.846153846153843,0.3855769230769231
0.005,,0.23575513188544522,-305.8397158756447,-1.0,17.0,train,1.9230769230769231,40.38461538461539,51.92307692307693,19.230769230769234,28.846153846153843,0.3855769230769231
0.01,,0.23553519098376555,-306.12669066324537,-1.0,17.0,train,1.9230769230769231,40.38461538461539,51.92307692307693,19.230769230769234,28.846153846153843,0.3855769230769231
0.05,,0.23579097578008873,-308.4991856208498,-1.0,17.0,train,1.9230769230769231,40.38461538461539,51.92307692307693,21.153846153846153,28.846153846153843,0.3875
0.1,,0.23597897318358724,-311.16581108497127,-1.0,17.0,train,1.9230769230769231,40.38461538461539,51.92307692307693,21.153846153846153,28.846153846153843,0.38846153846153847
0.2,,0.23607534491965587,-315.86322292217176,-1.0,17.0,train,1.9230769230769231,40.38461538461539,51.92307692307693,21.153846153846153,28.846153846153843,0.3894230769230769
0.3,,0.2404999113680154,-319.6370240611749,-1.0,17.0,train,3.8461538461538463,40.38461538461539,51.92307692307693,21.153846153846153,26.923076923076923,0.38846153846153847
0.5,,0.24115328265165298,-324.86013526471976,-1.0,17.0,train,3.8461538461538463,40.38461538461539,51.92307692307693,21.153846153846153,30.76923076923077,0.3855769230769231
0.0,,,,,17.0,test,18.666666666666668,50.66666666666667,61.33333333333333,32.0,42.66666666666667,0.6577777777777779
0.001,,0.34901253209488925,-288.0670839430985,-1.0,18.0,train,15.384615384615385,48.07692307692308,59.61538461538461,34.61538461538461,38.46153846153847,0.47884615384615387
0.005,,0.34901253209488925,-288.287168983103,-1.0,18.0,train,15.384615384615385,48.07692307692308,59.61538461538461,34.61538461538461,38.46153846153847,0.47884615384615387
0.01,,0.34901253209488925,-288.5883499310271,-1.0,18.0,train,15.384615384615385,48.07692307692308,59.61538461538461,34.61538461538461,38.46153846153847,0.47884615384615387
0.05,,0.34778243934081693,-291.0256455540988,-1.0,18.0,train,15.384615384615385,48.07692307692308,59.61538461538461,36.53846153846153,38.46153846153847,0.47884615384615387
0.1,,0.3466127557850986,-293.8115069001059,-1.0,18.0,train,15.384615384615385,48.07692307692308,59.61538461538461,34.61538461538461,38.46153846153847,0.4778846153846154
0.2,,0.3514204480927909,-298.51982249010325,-1.0,18.0,train,15.384615384615385,48.07692307692308,59.61538461538461,34.61538461538461,38.46153846153847,0.47884615384615387
0.3,,0.35578967637608183,-302.4793569978421,-1.0,18.0,train,17.307692307692307,48.07692307692308,59.61538461538461,34.61538461538461,36.53846153846153,0.47692307692307695
0.5,,0.352630026291241,-307.9148804572828,-1.0,18.0,train,15.384615384615385,48.07692307692308,59.61538461538461,34.61538461538461,38.46153846153847,0.47692307692307695
0.0,,,,,18.0,test,10.666666666666668,46.666666666666664,56.00000000000001,22.666666666666664,34.66666666666667,0.5742222222222223
0.001,,0.33790682416521256,-289.69555353156795,-1.0,19.0,train,11.538461538461538,51.92307692307693,63.46153846153846,30.76923076923077,40.38461538461539,0.49038461538461536
0.005,,0.33790682416521256,-290.0136161590047,-1.0,19.0,train,11.538461538461538,51.92307692307693,63.46153846153846,30.76923076923077,40.38461538461539,0.49038461538461536
0.01,,0.33768688326353286,-290.3950632060181,-1.0,19.0,train,11.538461538461538,51.92307692307693,63.46153846153846,30.76923076923077,40.38461538461539,0.49038461538461536
0.05,,0.3375658529360033,-293.2727663996609,-1.0,19.0,train,11.538461538461538,51.92307692307693,63.46153846153846,32.69230769230769,42.30769230769231,0.49230769230769234
0.1,,0.3362982123280554,-296.53353504277794,-1.0,19.0,train,11.538461538461538,51.92307692307693,63.46153846153846,30.76923076923077,42.30769230769231,0.49038461538461536
