D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc,un_p_marg,un_topk_auc
0.001,0.25,0.47517989786745546,-230.29896138169596,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.66,-5.855238235639663,0.66
0.001,0.5,0.47517989786745546,-230.2929305582823,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.66,-5.851573507353466,0.66
0.001,0.75,0.47517989786745546,-230.286239365373,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.66,-5.847665130747652,0.66
0.001,1.0,0.47517989786745546,-230.2792397695154,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.66,-5.843741023425194,0.66
0.001,1.5,0.47517989786745546,-230.26485244855755,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.66,-5.836171651072443,0.66
0.001,2.0,0.47517989786745546,-230.2502671779208,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.66,-5.828688410207786,0.66
0.001,2.5,0.47517989786745546,-230.2356161046652,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.66,-5.821219924262056,0.66
0.001,3.0,0.47517989786745546,-230.22094308989946,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.66,-5.8139107737271445,0.66
0.001,3.5,0.47553726699840754,-230.20626535285322,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.661,-5.8066778667687995,0.661
0.001,4.0,0.47553726699840754,-230.19159059808612,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.661,-5.799689063301259,0.661
0.001,4.5,0.4765018130792144,-230.17692265270585,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.663,-5.79316580706185,0.663
0.001,5.0,0.4765018130792144,-230.16226358501638,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.663,-5.786966831239415,0.663
0.001,5.5,0.47788828191774657,-230.14761459146501,-1.0,0,train,20.0,74.0,82.0,48.0,54.0,0.664,-5.781151549153491,0.664
0.001,6.0,0.47788828191774657,-230.1329764028319,-1.0,0,train,20.0,74.0,82.0,48.0,54.0,0.664,-5.7755863971436945,0.664
0.001,7.0,0.47798504342874837,-230.10373414469268,-1.0,0,train,20.0,74.0,82.0,48.0,54.0,0.665,-5.764926709167451,0.665
0.001,10.0,0.4856110681156585,-230.01629327282615,-1.0,0,train,22.0,74.0,82.0,48.0,54.0,0.668,-5.738349211125622,0.668
0.005,0.25,0.47517989786745546,-230.3611297385363,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.66,-5.820919916379399,0.66
0.005,0.5,0.47517989786745546,-230.33103342372527,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.66,-5.8049082419111775,0.66
0.005,0.75,0.47517989786745546,-230.29769922082815,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.66,-5.787751969343899,0.66
0.005,1.0,0.4765018130792144,-230.26288757579795,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.663,-5.771158169062496,0.663
0.005,1.5,0.47798504342874837,-230.19151265891898,-1.0,0,train,20.0,74.0,82.0,48.0,54.0,0.665,-5.743362176642358,0.665
0.005,2.0,0.4777668697401765,-230.1193951225445,-1.0,0,train,20.0,74.0,82.0,48.0,54.0,0.665,-5.720387893040899,0.665
0.005,2.5,0.4857180572732939,-230.04719298131747,-1.0,0,train,22.0,74.0,82.0,48.0,54.0,0.669,-5.703655235925813,0.669
0.005,3.0,0.4857180572732939,-229.97512435102536,-1.0,0,train,22.0,74.0,82.0,48.0,54.0,0.669,-5.691153634152676,0.669
0.005,3.5,0.48355693927735854,-229.90327468075756,-1.0,0,train,22.0,74.0,82.0,48.0,54.0,0.669,-5.68332571091423,0.669
0.005,4.0,0.48217047043882644,-229.83168203886083,-1.0,0,train,22.0,74.0,82.0,46.0,54.0,0.668,-5.678108263587839,0.668
0.005,4.5,0.48217047043882644,-229.76036516792166,-1.0,0,train,22.0,74.0,82.0,46.0,54.0,0.668,-5.674559708075447,0.668
0.005,5.0,0.48217047043882644,-229.6893340260964,-1.0,0,train,22.0,74.0,82.0,46.0,54.0,0.668,-5.67310137480103,0.668
0.005,5.5,0.482304300643374,-229.61859420069962,-1.0,0,train,22.0,74.0,82.0,46.0,54.0,0.668,-5.673270885308974,0.669
0.005,6.0,0.4823729721518912,-229.54814893064346,-1.0,0,train,22.0,74.0,82.0,46.0,54.0,0.669,-5.6745593969450185,0.669
0.005,7.0,0.48249213264808744,-229.4081488018672,-1.0,0,train,22.0,74.0,82.0,46.0,54.0,0.67,-5.680106057894961,0.67
0.005,10.0,0.4857310901951841,-228.99530032083297,-1.0,0,train,22.0,72.0,82.0,46.0,57.99999999999999,0.677,-5.708460109515125,0.677
0.01,0.25,0.47517989786745546,-230.43902799231077,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.66,-5.779298458980305,0.66
0.01,0.5,0.47553726699840754,-230.37897954377428,-1.0,0,train,20.0,74.0,82.0,46.0,54.0,0.661,-5.748549816098771,0.661
0.01,0.75,0.47798504342874837,-230.31261455963732,-1.0,0,train,20.0,74.0,82.0,48.0,54.0,0.664,-5.7211976951950065,0.665
0.01,1.0,0.47752756635325455,-230.24345526233714,-1.0,0,train,20.0,74.0,82.0,48.0,54.0,0.664,-5.6975589127402975,0.664
0.01,1.5,0.4857180572732939,-230.10210290565007,-1.0,0,train,22.0,74.0,82.0,48.0,54.0,0.669,-5.665758277461354,0.669
0.01,2.0,0.48355693927735854,-229.95987813181773,-1.0,0,train,22.0,74.0,82.0,48.0,54.0,0.669,-5.651060081076844,0.669
0.01,2.5,0.48217047043882644,-229.81808869606166,-1.0,0,train,22.0,74.0,82.0,46.0,54.0,0.668,-5.645021207110638,0.668
0.01,3.0,0.4823729721518912,-229.67716600912362,-1.0,0,train,22.0,74.0,82.0,46.0,54.0,0.669,-5.645741194646882,0.669
0.01,3.5,0.48249213264808744,-229.5372771913642,-1.0,0,train,22.0,72.0,82.0,46.0,54.0,0.668,-5.650339996901664,0.67
0.01,4.0,0.4840199992016053,-229.39849481455965,-1.0,0,train,22.0,72.0,82.0,46.0,54.0,0.671,-5.657574880737838,0.673
0.01,4.5,0.4852736131196903,-229.26085272002953,-1.0,0,train,22.0,72.0,82.0,46.0,57.99999999999999,0.675,-5.666661274325567,0.676
