D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.0,,,,,0.0,test,0.0,1.3333333333333335,2.666666666666667,0.0,1.3333333333333335,0.016
0.0,,,,,0.0,test,9.333333333333334,10.666666666666668,16.0,10.666666666666668,10.666666666666668,0.12533333333333332
0.0,,,,,0.0,test,14.666666666666666,26.666666666666668,33.33333333333333,21.333333333333336,24.0,0.26666666666666666
0.0,,,,,0.0,test,24.0,41.333333333333336,49.333333333333336,33.33333333333333,37.333333333333336,0.412
0.0,,,,,0.0,test,29.333333333333332,50.66666666666667,58.666666666666664,40.0,45.33333333333333,0.498
0.0,,,,,1.0,test,0.0,2.666666666666667,8.0,0.0,2.666666666666667,0.038
0.0,,,,,1.0,test,6.666666666666667,16.0,20.0,8.0,12.0,0.15133333333333332
0.0,,,,,1.0,test,16.0,32.0,36.0,20.0,25.333333333333336,0.29
0.0,,,,,1.0,test,20.0,48.0,54.666666666666664,30.666666666666664,36.0,0.43666666666666665
0.0,,,,,1.0,test,26.666666666666668,62.66666666666667,68.0,38.666666666666664,45.33333333333333,0.5533333333333333
0.0,,,,,2.0,test,0.0,0.0,6.666666666666667,0.0,0.0,0.016666666666666666
0.0,,,,,2.0,test,9.333333333333334,17.333333333333336,24.0,12.0,12.0,0.17533333333333334
0.0,,,,,2.0,test,20.0,36.0,41.333333333333336,26.666666666666668,29.333333333333332,0.346
0.0,,,,,2.0,test,22.666666666666664,48.0,54.666666666666664,30.666666666666664,36.0,0.43933333333333335
0.0,,,,,2.0,test,29.333333333333332,65.33333333333333,74.66666666666667,41.333333333333336,48.0,0.596
0.0,,,,,3.0,test,0.0,1.3333333333333335,5.333333333333334,0.0,1.3333333333333335,0.02266666666666667
0.0,,,,,3.0,test,5.333333333333334,17.333333333333336,20.0,8.0,13.333333333333334,0.15666666666666668
0.0,,,,,3.0,test,14.666666666666666,34.66666666666667,37.333333333333336,24.0,29.333333333333332,0.316
0.0,,,,,3.0,test,20.0,50.66666666666667,53.333333333333336,33.33333333333333,38.666666666666664,0.45266666666666666
0.0,,,,,3.0,test,29.333333333333332,65.33333333333333,70.66666666666667,44.0,50.66666666666667,0.594
0.0,,,,,4.0,test,0.0,2.666666666666667,8.0,0.0,2.666666666666667,0.037333333333333336
0.0,,,,,4.0,test,5.333333333333334,17.333333333333336,24.0,8.0,12.0,0.16
0.0,,,,,4.0,test,13.333333333333334,32.0,40.0,17.333333333333336,25.333333333333336,0.30666666666666664
0.0,,,,,4.0,test,21.333333333333336,44.0,50.66666666666667,29.333333333333332,34.66666666666667,0.41333333333333333
0.0,,,,,4.0,test,25.333333333333336,58.666666666666664,68.0,33.33333333333333,42.66666666666667,0.5373333333333333
0.0,,,,,5.0,test,0.0,1.3333333333333335,6.666666666666667,0.0,1.3333333333333335,0.022
0.0,,,,,5.0,test,4.0,14.666666666666666,21.333333333333336,5.333333333333334,9.333333333333334,0.13533333333333333
0.0,,,,,5.0,test,9.333333333333334,28.000000000000004,40.0,14.666666666666666,20.0,0.2653333333333333
0.0,,,,,5.0,test,18.666666666666668,45.33333333333333,58.666666666666664,28.000000000000004,34.66666666666667,0.42733333333333334
