D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc,un_p_marg,un_topk_auc
0.001,0.25,0.3613993908312765,-287.2487384630841,-0.010501184216342057,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.49038461538461536,-8.708926414374245,0.49038461538461536
0.001,0.5,0.3613993908312765,-287.23940583276357,-0.023769202581563686,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.49038461538461536,-8.704264970131987,0.49038461538461536
0.001,0.75,0.3613993908312765,-287.22935249799394,-0.038426791420849184,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.49038461538461536,-8.699256944409306,0.49038461538461536
0.001,1.0,0.3613993908312765,-287.2189032560514,-0.05337820192942085,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.49038461538461536,-8.69455593660222,0.49038461538461536
0.001,1.5,0.36123199100004927,-287.19848982994563,-0.08412278377330783,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.4894230769230769,-8.685300963678873,0.4894230769230769
0.001,2.0,0.36123199100004927,-287.17513295225996,-0.11258762308987978,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.4894230769230769,-8.67901574991007,0.4894230769230769
0.001,2.5,0.3613993908312765,-287.1515506586523,-0.13929322627522311,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.49038461538461536,-8.6754077405845,0.49038461538461536
0.001,3.0,0.3612965166412423,-287.1286267004009,-0.16587738462432508,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.4894230769230769,-8.671881070285771,0.4894230769230769
0.001,3.5,0.36120347672681746,-287.1056107666851,-0.1915716932889404,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.48846153846153845,-8.66922284095384,0.48846153846153845
0.001,4.0,0.3613134445626879,-287.0837036414048,-0.21683995982050114,0,train,15.384615384615385,51.92307692307693,61.53846153846154,32.69230769230769,42.30769230769231,0.48846153846153845,-8.667549846710385,0.48846153846153845
0.001,4.5,0.3682621288272813,-287.0609016526884,-0.2416707181684908,0,train,17.307692307692307,51.92307692307693,61.53846153846154,32.69230769230769,42.30769230769231,0.4875,-8.664691726611887,0.4875
0.001,5.0,0.3638838548138784,-287.03832610992305,-0.26651941308790456,0,train,17.307692307692307,51.92307692307693,59.61538461538461,32.69230769230769,42.30769230769231,0.48653846153846153,-8.661534334966525,0.48653846153846153
0.001,5.5,0.3638838548138784,-287.014962136713,-0.29019343403230236,0,train,17.307692307692307,51.92307692307693,59.61538461538461,32.69230769230769,42.30769230769231,0.48653846153846153,-8.660946237817862,0.48653846153846153
0.001,6.0,0.3638838548138784,-286.9916410946302,-0.31387781388242453,0,train,17.307692307692307,51.92307692307693,59.61538461538461,32.69230769230769,42.30769230769231,0.48653846153846153,-8.660235311932672,0.48653846153846153
0.001,7.0,0.3650904821403313,-286.9451175967439,-0.36128801788441556,0,train,17.307692307692307,53.84615384615385,59.61538461538461,32.69230769230769,44.230769230769226,0.49230769230769234,-8.658500237187155,0.49230769230769234
0.001,10.0,0.3653079337305541,-286.80897695713503,-0.5036872526136926,0,train,17.307692307692307,53.84615384615385,59.61538461538461,32.69230769230769,44.230769230769226,0.49423076923076925,-8.653122609413053,0.49423076923076925
0.005,0.25,0.3613993908312765,-287.344590269976,-0.051881667010703895,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.49038461538461536,-8.65997511567854,0.49038461538461536
0.005,0.5,0.36123199100004927,-287.2914280370154,-0.10982309866310952,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.4894230769230769,-8.645271391296822,0.4894230769230769
0.005,0.75,0.36120347672681746,-287.2343217399354,-0.16682365632645216,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.48846153846153845,-8.638542209955032,0.48846153846153845
0.005,1.0,0.3636892032625946,-287.1783605881738,-0.22254308710614698,0,train,17.307692307692307,50.0,59.61538461538461,32.69230769230769,42.30769230769231,0.4855769230769231,-8.637242331455052,0.4855769230769231
0.005,1.5,0.35799297740132086,-287.0617483641777,-0.33439762126909567,0,train,15.384615384615385,53.84615384615385,59.61538461538461,32.69230769230769,44.230769230769226,0.4913461538461538,-8.63298169704076,0.4913461538461538
0.005,2.0,0.35821042899154365,-286.9465314242728,-0.44805143313290335,0,train,15.384615384615385,53.84615384615385,59.61538461538461,32.69230769230769,44.230769230769226,0.4932692307692308,-8.630961323249235,0.4932692307692308
0.005,2.5,0.35162061753076096,-286.8419272179959,-0.5626466545368778,0,train,13.461538461538462,53.84615384615385,59.61538461538461,32.69230769230769,44.230769230769226,0.49423076923076925,-8.629072276113655,0.49423076923076925
0.005,3.0,0.35841033301227476,-286.73758752898806,-0.6696503307420479,0,train,15.384615384615385,53.84615384615385,59.61538461538461,32.69230769230769,44.230769230769226,0.4971153846153846,-8.635936155662954,0.4971153846153846
0.005,3.5,0.35758527067978696,-286.62574225055175,-0.7713682731923798,0,train,15.384615384615385,53.84615384615385,61.53846153846154,30.76923076923077,42.30769230769231,0.4932692307692308,-8.638192684983165,0.4932692307692308
0.005,4.0,0.35435055809484245,-286.51730293688377,-0.8713178378523112,0,train,15.384615384615385,53.84615384615385,61.53846153846154,28.846153846153843,42.30769230769231,0.4894230769230769,-8.640975026562423,0.4894230769230769
0.005,4.5,0.35656958599923294,-286.4067133882763,-0.9601568282907557,0,train,15.384615384615385,51.92307692307693,61.53846153846154,28.846153846153843,40.38461538461539,0.4894230769230769,-8.659978137809713,0.4894230769230769
0.005,5.0,0.36316795046341166,-286.2851385051831,-1.0332864031137108,0,train,17.307692307692307,51.92307692307693,61.53846153846154,28.846153846153843,40.38461538461539,0.49038461538461536,-8.683112527269959,0.49038461538461536
0.005,5.5,0.3624689020104602,-286.1680631824708,-1.10437302493698,0,train,17.307692307692307,53.84615384615385,61.53846153846154,28.846153846153843,40.38461538461539,0.4894230769230769,-8.711568450490129,0.4894230769230769
0.005,6.0,0.3624689020104602,-286.0519118187889,-1.172892023212005,0,train,17.307692307692307,53.84615384615385,61.53846153846154,28.846153846153843,40.38461538461539,0.4894230769230769,-8.735313413009399,0.4894230769230769
0.005,7.0,0.3650471167754674,-285.8306817275467,-1.300754779774191,0,train,17.307692307692307,53.84615384615385,61.53846153846154,30.76923076923077,36.53846153846153,0.49038461538461536,-8.790219122200778,0.49038461538461536
0.005,10.0,0.3540390870435436,-285.15310466425655,-1.6180417171515253,0,train,15.384615384615385,51.92307692307693,61.53846153846154,30.76923076923077,36.53846153846153,0.4798076923076923,-9.08842818772325,0.4798076923076923
0.01,0.25,0.36123199100004927,-287.46118178583,-0.09909478236543692,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.4894230769230769,-8.603357362276602,0.4894230769230769
0.01,0.5,0.36120347672681746,-287.3530121580135,-0.19734262826581267,0,train,15.384615384615385,50.0,61.53846153846154,32.69230769230769,42.30769230769231,0.48846153846153845,-8.596543486301831,0.48846153846153845
0.01,0.75,0.36489583058904745,-287.2401182789614,-0.29880024732635035,0,train,17.307692307692307,51.92307692307693,59.61538461538461,32.69230769230769,44.230769230769226,0.4913461538461538,-8.59258609988444,0.4913461538461538
0.01,1.0,0.35821042899154365,-287.1239622418175,-0.40288452594317187,0,train,15.384615384615385,53.84615384615385,59.61538461538461,32.69230769230769,44.230769230769226,0.4932692307692308,-8.593702428240803,0.4932692307692308
0.01,1.5,0.3510827288627624,-286.9131252557976,-0.6169744887843263,0,train,13.461538461538462,53.84615384615385,59.61538461538461,32.69230769230769,44.230769230769226,0.4951923076923077,-8.595190236954977,0.4951923076923077
0.01,2.0,0.359484227327758,-286.68842171958727,-0.812515127692316,0,train,15.384615384615385,53.84615384615385,61.53846153846154,30.76923076923077,42.30769230769231,0.4932692307692308,-8.603172257340969,0.4932692307692308
0.01,2.5,0.36719158000561214,-286.46163862841695,-0.9806600481256152,0,train,17.307692307692307,51.92307692307693,61.53846153846154,30.76923076923077,40.38461538461539,0.49423076923076925,-8.628673091428503,0.49423076923076925
0.01,3.0,0.3622388025999585,-286.22398899266364,-1.1155215229640245,0,train,17.307692307692307,53.84615384615385,61.53846153846154,28.846153846153843,40.38461538461539,0.48846153846153845,-8.692457986693322,0.48846153846153845
0.01,3.5,0.36626324254011366,-285.99655632600087,-1.243842229340907,0,train,17.307692307692307,55.769230769230774,61.53846153846154,30.76923076923077,40.38461538461539,0.49230769230769234,-8.743156933503755,0.49230769230769234
0.01,4.0,0.360716416694825,-285.77033055757244,-1.3597043924605168,0,train,17.307692307692307,53.84615384615385,61.53846153846154,30.76923076923077,36.53846153846153,0.48365384615384616,-8.80618194881133,0.48365384615384616
0.01,4.5,0.3613212848184061,-285.54604344285116,-1.4654769994524566,0,train,17.307692307692307,51.92307692307693,61.53846153846154,30.76923076923077,36.53846153846153,0.48365384615384616,-8.908229714778864,0.48365384615384616
0.01,5.0,0.35347903641609196,-285.328280370627,-1.5668999819659608,0,train,15.384615384615385,51.92307692307693,61.53846153846154,30.76923076923077,36.53846153846153,0.47884615384615387,-9.014520286625485,0.47884615384615387
0.01,5.5,0.3537046714213137,-285.11498943921765,-1.6664878710129853,0,train,15.384615384615385,51.92307692307693,61.53846153846154,32.69230769230769,36.53846153846153,0.4740384615384615,-9.112208397564222,0.4740384615384615
0.01,6.0,0.34262566707823205,-284.89849121111087,-1.754917239654477,0,train,13.461538461538462,50.0,61.53846153846154,30.76923076923077,36.53846153846153,0.4653846153846154,-9.235947669627784,0.4653846153846154
0.01,7.0,0.3363873535521705,-284.4735346892626,-1.9247812959510293,0,train,13.461538461538462,50.0,57.692307692307686,30.76923076923077,36.53846153846153,0.4625,-9.499003024668944,0.4625
0.01,10.0,0.3367837827854896,-283.3503162518643,-2.3760632477250696,0,train,13.461538461538462,51.92307692307693,57.692307692307686,30.76923076923077,34.61538461538461,0.46442307692307694,-10.330039359576997,0.46442307692307694
0.05,0.25,0.3653079337305541,-288.3954662428931,-0.3907821073298454,0,train,17.307692307692307,53.84615384615385,59.61538461538461,32.69230769230769,44.230769230769226,0.49423076923076925,-8.24553521961519,0.49423076923076925
0.05,0.5,0.3564481383769984,-287.8971320967932,-0.7837341001196466,0,train,15.384615384615385,53.84615384615385,61.53846153846154,30.76923076923077,40.38461538461539,0.4913461538461538,-8.25735844028347,0.4913461538461538
0.05,0.75,0.3624334541512423,-287.34854509083823,-1.0839342147771505,0,train,17.307692307692307,55.769230769230774,61.53846153846154,28.846153846153843,40.38461538461539,0.4894230769230769,-8.35565635669988,0.4894230769230769
0.05,1.0,0.3660625816097862,-286.7929978603563,-1.3307692499953925,0,train,17.307692307692307,53.84615384615385,61.53846153846154,30.76923076923077,38.46153846153847,0.49230769230769234,-8.514551544424114,0.49230769230769234
0.05,1.5,0.3473521135290972,-285.7376456260972,-1.7553640264879957,0,train,15.384615384615385,50.0,59.61538461538461,32.69230769230769,36.53846153846153,0.46634615384615385,-9.038427798349348,0.46634615384615385
0.05,2.0,0.33741618325938083,-284.7933767722632,-2.104750797383691,0,train,13.461538461538462,50.0,57.692307692307686,30.76923076923077,36.53846153846153,0.4653846153846154,-9.717196309173039,0.4653846153846154
0.05,2.5,0.3362743039491989,-283.9005315896384,-2.3901891879380592,0,train,13.461538461538462,51.92307692307693,57.692307692307686,30.76923076923077,32.69230769230769,0.46634615384615385,-10.41207191105042,0.46634615384615385
0.05,3.0,0.3362104270113215,-282.9971194896252,-2.6250157800345515,0,train,13.461538461538462,51.92307692307693,57.692307692307686,30.76923076923077,32.69230769230769,0.4653846153846154,-11.109899021849099,0.4653846153846154
0.05,3.5,0.33969039255105254,-282.130674362571,-2.8360388302042234,0,train,13.461538461538462,51.92307692307693,57.692307692307686,32.69230769230769,36.53846153846153,0.4673076923076923,-11.776104693322504,0.4673076923076923
0.05,4.0,0.3395035736839039,-281.34512566141575,-3.028016957329563,0,train,13.461538461538462,51.92307692307693,57.692307692307686,32.69230769230769,36.53846153846153,0.4653846153846154,-12.55065589998357,0.4653846153846154
0.05,4.5,0.33437894960292547,-280.6491512113997,-3.223204190513218,0,train,13.461538461538462,51.92307692307693,55.769230769230774,32.69230769230769,36.53846153846153,0.46057692307692305,-13.24984767419806,0.46057692307692305
0.05,5.0,0.33222964452101056,-280.04208759214504,-3.417307717704262,0,train,13.461538461538462,51.92307692307693,55.769230769230774,32.69230769230769,36.53846153846153,0.4596153846153846,-13.928616093520382,0.4596153846153846
0.05,5.5,0.3235688972575251,-279.4541321061858,-3.579303180487899,0,train,11.538461538461538,51.92307692307693,55.769230769230774,30.76923076923077,36.53846153846153,0.4567307692307692,-14.659469273503666,0.4567307692307692
