D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc,un_p_marg,un_topk_auc
0.001,0.25,0.4707155984699976,-243.90191607416088,-0.0038690265118448753,0,train,34.0,60.0,66.0,44.0,52.0,0.571,-3.891680981430093,0.571
0.001,0.5,0.471766169311251,-243.8942606734604,-0.008512776013764448,0,train,34.0,60.0,66.0,44.0,52.0,0.573,-3.889054278389483,0.573
0.001,0.75,0.471766169311251,-243.88571824502057,-0.0137646451695655,0,train,34.0,60.0,66.0,44.0,52.0,0.573,-3.885986096496571,0.573
0.001,1.0,0.471968606924586,-243.87682949449587,-0.019453309044834038,0,train,34.0,62.0,66.0,44.0,52.0,0.574,-3.882604542977748,0.574
0.001,1.5,0.4724966079339428,-243.85879811910897,-0.03164800524162037,0,train,34.0,62.0,66.0,44.0,52.0,0.576,-3.875337061918188,0.576
0.001,2.0,0.4724966079339428,-243.84080196033804,-0.044456980097110535,0,train,34.0,62.0,66.0,44.0,52.0,0.576,-3.867782469672154,0.576
0.001,2.5,0.4798780128625137,-243.82360235716394,-0.05700783064472292,0,train,36.0,62.0,66.0,44.0,52.0,0.577,-3.860861809245831,0.577
0.001,3.0,0.48023538199346577,-243.80700122787923,-0.06968401217247443,0,train,36.0,62.0,66.0,44.0,52.0,0.578,-3.853796850861243,0.578
0.001,3.5,0.4806928590689596,-243.79050219046994,-0.08222929690482045,0,train,36.0,62.0,66.0,44.0,52.0,0.579,-3.8469790620624327,0.579
0.001,4.0,0.48089529668229475,-243.7730566665985,-0.09384574076837934,0,train,36.0,64.0,66.0,44.0,52.0,0.58,-3.840955458696013,0.58
0.001,4.5,0.4735138917537239,-243.75498690051532,-0.10505064330464957,0,train,34.0,64.0,66.0,44.0,52.0,0.579,-3.8350934057693142,0.579
0.001,5.0,0.47359450575786144,-243.7375706163051,-0.11502283635139099,0,train,34.0,64.0,66.0,44.0,52.0,0.58,-3.8324437596850767,0.58
0.001,5.5,0.47359450575786144,-243.72026393971126,-0.12494415413164686,0,train,34.0,64.0,66.0,44.0,52.0,0.58,-3.8298888115211844,0.58
0.001,6.0,0.4706185415554802,-243.70295528306784,-0.1348572727337045,0,train,34.0,64.0,66.0,44.0,52.0,0.578,-3.827283377332263,0.578
0.001,7.0,0.4706185415554802,-243.66747618096525,-0.15473675456235775,0,train,34.0,64.0,66.0,44.0,52.0,0.578,-3.8207922620975667,0.578
0.001,10.0,0.47255336916976953,-243.56174405554927,-0.21463473429903462,0,train,34.0,64.0,66.0,44.0,54.0,0.582,-3.8006155998515223,0.582
0.005,0.25,0.471968606924586,-243.92243238964878,-0.019345132559224376,0,train,34.0,62.0,66.0,44.0,52.0,0.574,-3.86755233382241,0.574
0.005,0.5,0.4724966079339428,-243.88457741483413,-0.042563880068822224,0,train,34.0,62.0,66.0,44.0,52.0,0.576,-3.854418818619363,0.576
0.005,0.75,0.48023538199346577,-243.8453283511463,-0.0674500570086069,0,train,36.0,62.0,66.0,44.0,52.0,0.578,-3.8409565291328227,0.578
0.005,1.0,0.48089529668229475,-243.80342222249575,-0.09252991036020908,0,train,36.0,64.0,66.0,44.0,52.0,0.58,-3.8273982743233,0.58
0.005,1.5,0.47097591068643224,-243.71409815967675,-0.13741846812108754,0,train,34.0,64.0,66.0,44.0,52.0,0.579,-3.810627771087618,0.579
0.005,2.0,0.4724652981057397,-243.6235817241597,-0.18298160318475754,0,train,34.0,64.0,66.0,44.0,54.0,0.581,-3.794201826890262,0.581
0.005,2.5,0.47288943406769335,-243.53351565229235,-0.229986360245517,0,train,34.0,64.0,66.0,44.0,54.0,0.584,-3.7757398726548668,0.584
0.005,3.0,0.47419912693263944,-243.4438891140057,-0.27258539565617923,0,train,34.0,64.0,66.0,44.0,56.00000000000001,0.587,-3.758146237377505,0.587
0.005,3.5,0.4764620707879486,-243.36014204037653,-0.3109168760444714,0,train,34.0,64.0,66.0,46.0,56.00000000000001,0.589,-3.7490546003494467,0.589
0.005,4.0,0.47769419702084565,-243.28542993228643,-0.34965297500306114,0,train,34.0,64.0,66.0,44.0,56.00000000000001,0.589,-3.739953978150444,0.589
0.005,4.5,0.47769419702084565,-243.2091331565657,-0.3860283816560827,0,train,34.0,64.0,66.0,44.0,56.00000000000001,0.589,-3.736157700808094,0.589
0.005,5.0,0.4804671346979099,-243.13183253400206,-0.4219795695133215,0,train,34.0,64.0,66.0,48.0,56.00000000000001,0.591,-3.732517449372825,0.591
0.005,5.5,0.48541622645191934,-243.0525709248576,-0.4580446232117687,0,train,34.0,64.0,68.0,48.0,56.00000000000001,0.594,-3.7251710854187934,0.594
0.005,6.0,0.47871903811886746,-242.97942412136877,-0.49423193106236935,0,train,34.0,64.0,66.0,46.0,56.00000000000001,0.592,-3.7175911289516153,0.592
0.005,7.0,0.4844467215473137,-242.83843653562974,-0.5577939295762797,0,train,34.0,66.0,68.0,46.0,56.00000000000001,0.6,-3.7295551275618775,0.6
0.005,10.0,0.4884969343215101,-242.37602150157502,-0.7107037880050471,0,train,32.0,66.0,70.0,48.0,56.00000000000001,0.614,-3.7962766224355198,0.614
0.01,0.25,0.4724966079339428,-243.9481789320294,-0.03869026511844875,0,train,34.0,62.0,66.0,44.0,52.0,0.576,-3.8373915243128063,0.576
0.01,0.5,0.48089529668229475,-243.8779272833294,-0.08265133899557471,0,train,36.0,64.0,66.0,44.0,52.0,0.58,-3.8141508120174357,0.58
0.01,0.75,0.47359450575786144,-243.79483266245538,-0.12317582489763398,0,train,34.0,64.0,66.0,44.0,52.0,0.58,-3.7970948775000677,0.58
0.01,1.0,0.4721079289747876,-243.70736548968316,-0.16324767562979703,0,train,34.0,64.0,66.0,44.0,54.0,0.58,-3.783876299617039,0.58
0.01,1.5,0.47497268336864124,-243.5281674122653,-0.24808523364352927,0,train,34.0,64.0,66.0,46.0,54.0,0.587,-3.7448666547248304,0.587
0.01,2.0,0.4790806658593778,-243.36390598798877,-0.31904495128703936,0,train,34.0,64.0,66.0,46.0,56.00000000000001,0.59,-3.7272890773753407,0.59
0.01,2.5,0.4790806658593778,-243.21155287848455,-0.3897440798242936,0,train,34.0,64.0,66.0,46.0,56.00000000000001,0.59,-3.715403815838375,0.59
0.01,3.0,0.48541622645191934,-243.05898452463367,-0.4587720725111494,0,train,34.0,64.0,68.0,48.0,56.00000000000001,0.594,-3.7024230570971652,0.594
0.01,3.5,0.48362981222375856,-242.91651835301474,-0.5212269193188512,0,train,34.0,64.0,68.0,46.0,56.00000000000001,0.594,-3.7094904287052954,0.594
0.01,4.0,0.49007367567013327,-242.76447110614498,-0.5797178945040816,0,train,34.0,66.0,70.0,46.0,56.00000000000001,0.605,-3.718401140130194,0.605
0.01,4.5,0.4930979552141153,-242.61036819146514,-0.6318507304326104,0,train,34.0,66.0,70.0,46.0,54.0,0.609,-3.7355657444633903,0.609
0.01,5.0,0.4884969343215101,-242.45725574099328,-0.6753752112176831,0,train,32.0,66.0,70.0,48.0,56.00000000000001,0.614,-3.76874488127809,0.614
