D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,0.9687836928041448,-3.5801606017851957,-0.016638478539490947,0,train,29.03225806451613,61.29032258064516,70.96774193548387,48.38709677419355,54.83870967741935,0.6048387096774194
0.005,0.9687836928041448,-3.5581673214337415,-0.07494408116887999,0,train,29.03225806451613,61.29032258064516,70.96774193548387,48.38709677419355,54.83870967741935,0.6064516129032258
0.01,0.9687836928041448,-3.540331960163724,-0.13907440700579646,0,train,29.03225806451613,61.29032258064516,70.96774193548387,48.38709677419355,58.06451612903226,0.6080645161290322
0.05,0.9687836928041448,-3.4816140683446744,-0.5409781765497362,0,train,25.806451612903224,64.51612903225806,74.19354838709677,51.61290322580645,51.61290322580645,0.6161290322580645
0.1,0.9687836928041448,-3.4874574000313863,-0.905707460323648,0,train,25.806451612903224,64.51612903225806,74.19354838709677,51.61290322580645,51.61290322580645,0.6306451612903226
0.15,0.9687836928041448,-3.546316492285755,-1.18771328895574,0,train,32.25806451612903,61.29032258064516,74.19354838709677,48.38709677419355,48.38709677419355,0.6290322580645161
0.25,0.9687836928041448,-3.7335716278642526,-1.594112797542893,0,train,29.03225806451613,61.29032258064516,74.19354838709677,48.38709677419355,48.38709677419355,0.6193548387096774
0.35,0.9687836928041448,-3.9171614501369323,-1.8500529606743283,0,train,29.03225806451613,61.29032258064516,74.19354838709677,45.16129032258064,51.61290322580645,0.6129032258064516
0.5,0.9687836928041448,-4.154052680017196,-2.05612223905794,0,train,22.58064516129032,58.06451612903226,67.74193548387096,41.935483870967744,51.61290322580645,0.567741935483871
0.0,,,,0,test,40.0,76.0,80.0,57.99999999999999,62.0,0.716
0.001,0.9687836928041448,-3.56368405143366,-0.012604054755535582,1,train,41.935483870967744,70.96774193548387,74.19354838709677,51.61290322580645,58.06451612903226,0.6645161290322581
0.005,0.9687836928041448,-3.5318819175170058,-0.05885698571431042,1,train,41.935483870967744,70.96774193548387,74.19354838709677,51.61290322580645,58.06451612903226,0.6661290322580645
0.01,0.9687836928041448,-3.496627660954461,-0.11164665581796535,1,train,41.935483870967744,70.96774193548387,74.19354838709677,54.83870967741935,58.06451612903226,0.667741935483871
0.05,0.9687836928041448,-3.3173515572278065,-0.4321940084206235,1,train,41.935483870967744,70.96774193548387,77.41935483870968,54.83870967741935,58.06451612903226,0.6709677419354839
0.1,0.9687836928041448,-3.2145460457560064,-0.7057328867028406,1,train,41.935483870967744,70.96774193548387,77.41935483870968,54.83870967741935,58.06451612903226,0.6790322580645162
0.15,0.9687836928041448,-3.1592045251937613,-0.921627954727831,1,train,41.935483870967744,70.96774193548387,77.41935483870968,54.83870967741935,58.06451612903226,0.682258064516129
0.25,0.9687836928041448,-3.10896462983975,-1.254988291381582,1,train,41.935483870967744,74.19354838709677,77.41935483870968,51.61290322580645,58.06451612903226,0.6887096774193548
0.35,0.9687836928041448,-3.0610990902232293,-1.515736603127591,1,train,35.483870967741936,74.19354838709677,80.64516129032258,51.61290322580645,58.06451612903226,0.6919354838709677
0.5,0.9687836928041448,-3.0002274813317253,-1.7643567675330072,1,train,35.483870967741936,74.19354838709677,80.64516129032258,51.61290322580645,58.06451612903226,0.6854838709677419
0.0,,,,1,test,32.0,70.0,78.0,56.00000000000001,60.0,0.679
0.001,0.9687836928041448,-1.975733154751589,-0.012166626965250761,2,train,41.935483870967744,77.41935483870968,80.64516129032258,61.29032258064516,70.96774193548387,0.7403225806451613
0.005,0.9687836928041448,-1.9627061646619341,-0.05631099365291143,2,train,41.935483870967744,77.41935483870968,80.64516129032258,61.29032258064516,70.96774193548387,0.7403225806451613
0.01,0.9687836928041448,-1.9529688568489108,-0.10576687542076132,2,train,41.935483870967744,77.41935483870968,80.64516129032258,61.29032258064516,70.96774193548387,0.7403225806451613
0.05,0.9687836928041448,-1.9203152905760141,-0.436690037864492,2,train,41.935483870967744,77.41935483870968,80.64516129032258,61.29032258064516,70.96774193548387,0.7387096774193549
