D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc,un_p_marg,un_topk_auc
0.001,1.057095276242629,0.471766169311251,-243.8747598727057,-0.021658982184048495,0,train,34.0,60.0,66.0,44.0,52.0,0.573,-3.8852808357771114,0.573
0.005,1.057095276242629,0.477407382038834,-243.79382133940263,-0.1011509624574939,0,train,34.0,62.0,68.0,44.0,52.0,0.578,-3.8442377526106504,0.578
0.01,1.057095276242629,0.48717739246246305,-243.69847793176993,-0.18567825794394774,0,train,36.0,64.0,68.0,44.0,54.0,0.584,-3.8066977281266006,0.584
0.05,1.057095276242629,0.49957705742678604,-243.12337492924937,-0.6314792077740106,0,train,34.0,64.0,68.0,48.0,56.00000000000001,0.599,-3.719216107883926,0.6
0.1,1.057095276242629,0.500015449974848,-242.70496415601485,-1.0053981896903907,0,train,34.0,64.0,70.0,48.0,57.99999999999999,0.609,-3.7385132434647814,0.605
0.15,1.057095276242629,0.5142349995627069,-242.46422324745865,-1.279173952350848,0,train,36.0,64.0,72.0,48.0,57.99999999999999,0.613,-3.8064798366250963,0.612
0.25,1.057095276242629,0.518655644003986,-242.29415410431173,-1.6818247147484235,0,train,36.0,64.0,72.0,46.0,60.0,0.613,-3.910772970707408,0.621
0.35,1.057095276242629,0.48138388137972415,-242.37075208751142,-1.9423789951554091,0,train,32.0,66.0,70.0,42.0,57.99999999999999,0.605,-4.071105415714094,0.606
0.5,1.057095276242629,0.47017929668676833,-242.73938308592363,-2.15155832423743,0,train,30.0,64.0,68.0,40.0,52.0,0.596,-4.306443904500802,0.607
0.0,,,,,0,test,28.999999999999996,56.99999999999999,64.0,44.0,52.0,0.547,,
0.001,1.3384000668822948,0.4870926654268271,-244.9343620078242,-0.021484873770206324,1,train,30.0,64.0,72.0,48.0,56.00000000000001,0.608,-4.975720112660229,0.608
0.005,1.3384000668822948,0.49261935338088164,-244.88726977783728,-0.09795411250323989,1,train,30.0,66.0,74.0,48.0,56.00000000000001,0.615,-4.936891920913997,0.615
0.01,1.3384000668822948,0.4995515610116091,-244.83105921761256,-0.18062693718253045,1,train,30.0,68.0,76.0,48.0,56.00000000000001,0.632,-4.901131886386918,0.63
0.05,1.3384000668822948,0.5119562580643324,-244.5640228317753,-0.6567334677001018,1,train,30.0,68.0,76.0,52.0,62.0,0.654,-4.759877866848328,0.652
0.1,1.3384000668822948,0.5269279989459119,-244.5592216869352,-1.064874376919589,1,train,32.0,68.0,78.0,54.0,60.0,0.658,-4.683856105352033,0.657
0.15,1.3384000668822948,0.5339640417218,-244.7322816716878,-1.3556693089476937,1,train,34.0,68.0,78.0,54.0,60.0,0.657,-4.665536438935572,0.657
0.25,1.3384000668822948,0.5239655817917493,-245.36438839950702,-1.7646635539105864,1,train,34.0,68.0,78.0,54.0,57.99999999999999,0.652,-4.63058753932529,0.655
0.35,1.3384000668822948,0.5233618186332826,-246.19493215544938,-2.018219333977561,1,train,32.0,68.0,76.0,52.0,57.99999999999999,0.644,-4.609302566908154,0.652
0.5,1.3384000668822948,0.5267818122774541,-247.70941674624623,-2.1940021434475203,1,train,30.0,68.0,74.0,48.0,57.99999999999999,0.631,-4.580093294102815,0.645
0.0,,,,,1,test,22.0,61.0,67.0,43.0,52.0,0.556,,
0.001,1.0841709830252952,0.4508156328471523,-235.3758366601614,-0.025534189544383124,2,train,26.0,62.0,70.0,42.0,54.0,0.583,-6.311955807299837,0.583
0.005,1.0841709830252952,0.4508156328471523,-235.3158204972723,-0.11818184481552259,2,train,26.0,62.0,70.0,42.0,54.0,0.583,-6.2689891894002905,0.583
0.01,1.0841709830252952,0.4487002739917348,-235.24650597047565,-0.22339338668360684,2,train,26.0,62.0,70.0,42.0,54.0,0.583,-6.224042339265128,0.583
0.05,1.0841709830252952,0.4648287087369675,-234.82140731960519,-0.8588248226533968,2,train,28.000000000000004,60.0,74.0,44.0,54.0,0.584,-6.007066286492787,0.585
0.1,1.0841709830252952,0.44553022942186415,-234.55821688617613,-1.3540538379243672,2,train,22.0,60.0,72.0,44.0,52.0,0.574,-5.941932837923674,0.577
0.15,1.0841709830252952,0.43214528014253206,-234.50823162562955,-1.6984491292605863,2,train,24.0,60.0,70.0,42.0,46.0,0.563,-5.9324711009432765,0.568
0.25,1.0841709830252952,0.41737870414987394,-234.7680196251393,-2.1526954121347863,2,train,20.0,56.00000000000001,66.0,42.0,46.0,0.528,-5.941950415116066,0.541
0.35,1.0841709830252952,0.4087751189497951,-235.2857103233088,-2.4163899831299727,2,train,20.0,52.0,62.0,42.0,46.0,0.511,-5.897444266367623,0.529
0.5,1.0841709830252952,0.38331694814366984,-236.42411278658207,-2.567470814769742,2,train,18.0,50.0,62.0,32.0,42.0,0.49,-5.850542747145509,0.521
0.0,,,,,2,test,28.999999999999996,56.00000000000001,61.0,45.0,47.0,0.5315,,
0.001,1.072392308729276,0.46003802585091685,-228.8756948310772,-0.0324491727085708,3,train,26.0,64.0,70.0,44.0,54.0,0.596,-4.161318876113379,0.596
0.005,1.072392308729276,0.46498604757008194,-228.81828950312575,-0.13007286640796645,3,train,26.0,64.0,72.0,44.0,54.0,0.601,-4.11977880859888,0.601
0.01,1.072392308729276,0.4647515715268586,-228.75274645850396,-0.2277628017036998,3,train,26.0,66.0,72.0,44.0,54.0,0.615,-4.087679242826467,0.615
0.05,1.072392308729276,0.4728565047680495,-228.36245703798588,-0.7291439316174555,3,train,26.0,70.0,72.0,50.0,54.0,0.627,-4.002605071490645,0.628
0.1,1.072392308729276,0.47238564229172975,-228.13576038172457,-1.0744534487148432,3,train,26.0,64.0,74.0,52.0,54.0,0.608,-4.043187773726988,0.61
0.15,1.072392308729276,0.46278307943082625,-228.09930753391473,-1.3049144785051474,3,train,28.000000000000004,64.0,72.0,50.0,54.0,0.601,-4.115885112147165,0.6
0.25,1.072392308729276,0.47295000921016395,-228.2812860901933,-1.6064138335940021,3,train,28.000000000000004,62.0,70.0,48.0,52.0,0.589,-4.186372025945945,0.599
0.35,1.072392308729276,0.46730801975021025,-228.65856680796344,-1.774221931137026,3,train,28.000000000000004,60.0,70.0,46.0,50.0,0.58,-4.2377833285947295,0.585
0.5,1.072392308729276,0.4717801031287589,-229.4736812103205,-1.8629954678203742,3,train,28.000000000000004,62.0,72.0,46.0,50.0,0.582,-4.27467323593354,0.586
0.0,,,,,3,test,23.0,62.0,68.0,42.0,50.0,0.5685,,
0.001,1.0777392328768498,0.36994732519671897,-236.0839642328151,-0.02431321935429526,4,train,16.0,57.99999999999999,72.0,28.000000000000004,38.0,0.514,-7.212202064637327,0.514
0.005,1.0777392328768498,0.3712196484786587,-236.0304802393152,-0.1048309251767782,4,train,16.0,57.99999999999999,72.0,28.000000000000004,38.0,0.517,-7.153256728045082,0.517
0.01,1.0777392328768498,0.37169294342747194,-235.965366673423,-0.19217954339544285,4,train,16.0,60.0,72.0,28.000000000000004,38.0,0.52,-7.092312637872004,0.52
0.05,1.0777392328768498,0.38864162790342505,-235.5886667194857,-0.7116548027846087,4,train,16.0,57.99999999999999,74.0,34.0,42.0,0.535,-6.803303005934204,0.537
0.1,1.0777392328768498,0.3894288062328238,-235.37154261966944,-1.1351631197457392,4,train,16.0,57.99999999999999,76.0,34.0,44.0,0.546,-6.581628492985032,0.546
0.15,1.0777392328768498,0.38914300764403953,-235.34392935385972,-1.4420217754321405,4,train,16.0,62.0,74.0,32.0,44.0,0.55,-6.404311120235214,0.552
0.25,1.0777392328768498,0.3838018974556755,-235.59674494941805,-1.8551831449166978,4,train,18.0,57.99999999999999,76.0,30.0,44.0,0.533,-6.142080752251982,0.535
0.35,1.0777392328768498,0.3836693354361034,-236.0907530144657,-2.1048629969218466,4,train,20.0,56.00000000000001,72.0,30.0,38.0,0.521,-5.895066206175226,0.522
0.5,1.0777392328768498,0.35239176205484457,-237.1469603524027,-2.2578353840877656,4,train,18.0,57.99999999999999,68.0,32.0,38.0,0.511,-5.585282093080719,0.509
0.0,,,,,4,test,23.0,59.0,62.0,45.0,50.0,0.544,,
0.001,1.0507891689712907,0.40133782797882056,-233.30949220621733,-0.022783958262649184,5,train,22.0,60.0,68.0,34.0,42.0,0.539,-7.1479170922172885,0.539
0.005,1.0507891689712907,0.401186055591018,-233.27999040773304,-0.10279845920871614,5,train,22.0,60.0,68.0,34.0,42.0,0.538,-7.108254856347666,0.538
0.01,1.0507891689712907,0.4061598689469052,-233.24734005988475,-0.19191695910120654,5,train,22.0,60.0,70.0,34.0,42.0,0.54,-7.069899783232124,0.54
0.05,1.0507891689712907,0.39454862369817023,-233.05390524695676,-0.6787312493998353,5,train,20.0,62.0,68.0,34.0,46.0,0.552,-6.896553840893304,0.552
0.1,1.0507891689712907,0.39614516176020514,-232.9594452707636,-1.0609344442369517,5,train,20.0,62.0,68.0,34.0,46.0,0.555,-6.809594715009683,0.555
0.15,1.0507891689712907,0.4011078547559916,-232.99431624465356,-1.3451846963871459,5,train,20.0,62.0,70.0,36.0,48.0,0.565,-6.7504599245721115,0.56
0.25,1.0507891689712907,0.41622447796602285,-233.2432133906604,-1.7582771076940504,5,train,20.0,60.0,70.0,34.0,48.0,0.567,-6.578185503527529,0.566
0.35,1.0507891689712907,0.4188594515113762,-233.67145142697586,-2.0227904294260663,5,train,20.0,60.0,68.0,38.0,50.0,0.56,-6.391743729537783,0.561
0.5,1.0507891689712907,0.41591643465681477,-234.48837245696726,-2.233039532948932,5,train,20.0,62.0,70.0,34.0,50.0,0.56,-6.035521930773305,0.551
0.0,,,,,5,test,37.0,64.0,70.0,53.0,56.00000000000001,0.614,,
0.001,1.0219422886430218,0.3711979482304762,-245.53791594413556,-0.030650603611969956,6,train,14.000000000000002,56.00000000000001,64.0,42.0,48.0,0.519,-6.364792821132969,0.519
0.005,1.0219422886430218,0.37135272152386994,-245.4805794856748,-0.1341793156837036,6,train,14.000000000000002,56.00000000000001,64.0,42.0,48.0,0.521,-6.302368886590375,0.521
0.01,1.0219422886430218,0.3759941975618388,-245.41120416363145,-0.23495421091336174,6,train,14.000000000000002,56.00000000000001,66.0,42.0,48.0,0.523,-6.2537464644422585,0.523
0.05,1.0219422886430218,0.38758447281630964,-245.0072400608206,-0.8079171424223544,6,train,14.000000000000002,60.0,68.0,44.0,50.0,0.555,-6.061606596863585,0.554
0.1,1.0219422886430218,0.4069235378523174,-244.81460997636322,-1.2551830945182054,6,train,18.0,60.0,68.0,42.0,50.0,0.565,-5.958235362616326,0.567
0.15,1.0219422886430218,0.4039091622449317,-244.78093126572236,-1.5725009064673654,6,train,16.0,62.0,68.0,44.0,54.0,0.572,-5.897753672411128,0.574
0.25,1.0219422886430218,0.41022885907178974,-244.95196631287823,-2.002162779126533,6,train,18.0,62.0,68.0,42.0,50.0,0.57,-5.861544573000582,0.571
0.35,1.0219422886430218,0.4091416730604933,-245.303640118498,-2.2567355655502155,6,train,18.0,57.99999999999999,70.0,42.0,48.0,0.554,-5.849072300715323,0.565
