D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,1.0205483803681052,-5.10494639615225,-0.018337709890750648,0,train,42.22222222222222,64.44444444444444,68.88888888888889,55.55555555555556,62.22222222222222,0.6388888888888888
0.005,1.0205483803681052,-5.0651353746501915,-0.09049806205071463,0,train,42.22222222222222,64.44444444444444,68.88888888888889,55.55555555555556,62.22222222222222,0.6388888888888888
0.01,1.0205483803681052,-5.017017875256105,-0.17858277560460661,0,train,42.22222222222222,64.44444444444444,68.88888888888889,55.55555555555556,62.22222222222222,0.64
0.05,1.0205483803681052,-4.727306460908005,-0.7822251616179371,0,train,42.22222222222222,68.88888888888889,68.88888888888889,55.55555555555556,62.22222222222222,0.6444444444444445
0.1,1.0205483803681052,-4.589275146772326,-1.2890011269756565,0,train,42.22222222222222,68.88888888888889,68.88888888888889,55.55555555555556,62.22222222222222,0.6466666666666666
0.15,1.0205483803681052,-4.535813387232572,-1.670082097199872,0,train,44.44444444444444,68.88888888888889,71.11111111111111,57.77777777777777,60.0,0.6522222222222223
0.25,1.0205483803681052,-4.5022231009325555,-2.256859997535286,0,train,42.22222222222222,68.88888888888889,73.33333333333333,57.77777777777777,60.0,0.6588888888888889
0.35,1.0205483803681052,-4.507915902074901,-2.6937332258626374,0,train,42.22222222222222,68.88888888888889,73.33333333333333,55.55555555555556,57.77777777777777,0.6533333333333333
0.5,1.0205483803681052,-4.5592263375235165,-3.1492860068040724,0,train,42.22222222222222,66.66666666666666,73.33333333333333,57.77777777777777,57.77777777777777,0.6366666666666667
0.0,,,,0,test,16.923076923076923,64.61538461538461,72.3076923076923,41.53846153846154,55.38461538461539,0.6053846153846154
0.001,0.9793987263730011,-6.241571973468032,-0.021173083417368618,1,train,15.555555555555555,62.22222222222222,71.11111111111111,46.666666666666664,55.55555555555556,0.5977777777777777
0.005,0.9793987263730011,-6.175491575879414,-0.10396238415652158,1,train,15.555555555555555,62.22222222222222,71.11111111111111,46.666666666666664,55.55555555555556,0.5988888888888889
0.01,0.9793987263730011,-6.100638653123525,-0.20052692349912776,1,train,15.555555555555555,62.22222222222222,71.11111111111111,48.888888888888886,55.55555555555556,0.6011111111111112
0.05,0.9793987263730011,-5.756084678055626,-0.7312634288983535,1,train,15.555555555555555,62.22222222222222,68.88888888888889,51.11111111111111,57.77777777777777,0.5988888888888889
0.1,0.9793987263730011,-5.550834306725817,-1.1120788211984955,1,train,17.77777777777778,64.44444444444444,66.66666666666666,51.11111111111111,55.55555555555556,0.5944444444444444
0.15,0.9793987263730011,-5.413365145691757,-1.349532198499429,1,train,22.22222222222222,64.44444444444444,66.66666666666666,51.11111111111111,57.77777777777777,0.6011111111111112
0.25,0.9793987263730011,-5.189692893911986,-1.6642346484504327,1,train,24.444444444444443,64.44444444444444,71.11111111111111,48.888888888888886,55.55555555555556,0.6088888888888889
0.35,0.9793987263730011,-5.00499140770566,-1.863034659930066,1,train,26.666666666666668,62.22222222222222,73.33333333333333,48.888888888888886,55.55555555555556,0.6155555555555555
0.5,0.9793987263730011,-4.7505902603024435,-2.0073170896238,1,train,24.444444444444443,62.22222222222222,71.11111111111111,46.666666666666664,51.11111111111111,0.5944444444444444
0.0,,,,1,test,27.692307692307693,60.0,72.3076923076923,38.46153846153847,53.84615384615385,0.5915384615384616
0.001,1.0273040449231774,-5.007738473403783,-0.023017715819432325,2,train,26.666666666666668,57.77777777777777,66.66666666666666,44.44444444444444,51.11111111111111,0.56
